Mix10000
 
VEHICLE
NUMBER     CAPACITY
  8           1


CUSTOMER						
CUST NO,   XCOORD,	YCOORD,      DEMAND  READY TIME DUE DATE SERVICE TIME   
356	55.206306	9.392799	1	0	1236	90
357	56.346240	8.348850	1	0	1236	90
358	55.523404	8.954969	1	0	1236	90
359	55.617230	8.487550	1	0	1236	90
360	56.303212	9.341045	1	0	1236	90
361	57.723910	10.592090	1	0	1236	90
362	55.378422	9.415588	1	0	1236	90
363	57.591780	9.962220	1	0	1236	90
364	55.961500	9.313431	1	0	1236	90
365	56.409060	10.872000	1	0	1236	90
366	54.894747	9.374661	1	0	1236	90
367	56.952890	8.688050	1	0	1236	90
368	55.167781	9.375755	1	0	1236	90
369	56.490910	8.606490	1	0	1236	90
370	57.102631	9.092713	1	0	1236	90
371	56.364680	8.620360	1	0	1236	90
372	56.322702	10.441890	1	0	1236	90
373	56.133200	8.974870	1	0	1236	90
374	56.936820	9.170071	1	0	1236	90
375	55.464930	8.712740	1	0	1236	90
376	56.567812	10.059868	1	0	1236	90
377	54.936320	9.257880	1	0	1236	90
378	56.168615	8.634530	1	0	1236	90
379	56.345690	8.348210	1	0	1236	90
380	55.871233	9.441123	1	0	1236	90
381	55.616280	8.485140	1	0	1236	90
382	56.415910	9.393664	1	0	1236	90
383	57.723910	10.592090	1	0	1236	90
384	55.759123	9.050238	1	0	1236	90
385	57.591370	9.967060	1	0	1236	90
386	55.590069	9.503742	1	0	1236	90
387	56.409710	10.872760	1	0	1236	90
388	57.071035	10.264988	1	0	1236	90
389	56.958790	8.646950	1	0	1236	90
390	56.842390	8.944527	1	0	1236	90
391	56.490910	8.606490	1	0	1236	90
392	56.105552	8.515834	1	0	1236	90
393	56.361820	8.610500	1	0	1236	90
394	55.447127	9.585553	1	0	1236	90
395	56.133200	8.974870	1	0	1236	90
396	56.676739	9.995892	1	0	1236	90
397	55.464930	8.712740	1	0	1236	90
398	56.538123	9.968474	1	0	1236	90
399	54.933780	9.257250	1	0	1236	90
400	55.792983	9.790033	1	0	1236	90
401	56.344220	8.346060	1	0	1236	90
402	55.147899	8.905960	1	0	1236	90
403	55.617440	8.487860	1	0	1236	90
404	56.354879	9.237646	1	0	1236	90
405	57.723910	10.592090	1	0	1236	90
406	56.187791	9.851790	1	0	1236	90
407	57.591810	9.962230	1	0	1236	90
408	56.929765	9.201622	1	0	1236	90
409	56.411800	10.877340	1	0	1236	90
410	54.994731	9.170449	1	0	1236	90
411	56.952890	8.679320	1	0	1236	90
412	56.001873	9.188317	1	0	1236	90
413	56.488030	8.612240	1	0	1236	90
414	55.967695	9.498865	1	0	1236	90
415	56.362750	8.618770	1	0	1236	90
416	56.499834	10.357614	1	0	1236	90
417	56.132990	8.976180	1	0	1236	90
418	55.243378	9.337428	1	0	1236	90
419	55.466160	8.730690	1	0	1236	90
420	55.724727	8.547675	1	0	1236	90
421	54.934460	9.257490	1	0	1236	90
422	56.130719	9.693099	1	0	1236	90
423	56.348150	8.350700	1	0	1236	90
424	55.474455	8.772344	1	0	1236	90
425	55.616280	8.485140	1	0	1236	90
426	55.795803	9.327717	1	0	1236	90
427	57.625070	10.435480	1	0	1236	90
428	56.740984	10.086868	1	0	1236	90
429	57.591370	9.967060	1	0	1236	90
430	55.764316	9.145674	1	0	1236	90
431	56.408000	10.871420	1	0	1236	90
432	55.818529	9.558360	1	0	1236	90
433	56.952890	8.679320	1	0	1236	90
434	55.371978	9.380091	1	0	1236	90
435	56.490910	8.606490	1	0	1236	90
436	57.136878	9.926303	1	0	1236	90
437	56.361820	8.610500	1	0	1236	90
438	57.359303	9.844624	1	0	1236	90
439	56.133200	8.974870	1	0	1236	90
440	55.187019	9.202870	1	0	1236	90
441	55.468190	8.762000	1	0	1236	90
442	56.249982	9.619734	1	0	1236	90
443	54.935820	9.257940	1	0	1236	90
444	55.346324	9.281391	1	0	1236	90
445	56.343730	8.344940	1	0	1236	90
446	56.144073	8.435373	1	0	1236	90
447	55.616720	8.486390	1	0	1236	90
448	56.225289	9.486357	1	0	1236	90
449	57.625070	10.435480	1	0	1236	90
450	57.208974	9.835390	1	0	1236	90
451	57.591780	9.962220	1	0	1236	90
452	57.196691	9.691258	1	0	1236	90
453	56.408000	10.871420	1	0	1236	90
454	55.835787	8.649590	1	0	1236	90
455	56.952890	8.688050	1	0	1236	90
456	56.533063	10.318618	1	0	1236	90
457	56.491510	8.600610	1	0	1236	90
458	56.969472	9.674574	1	0	1236	90
459	56.362750	8.618770	1	0	1236	90
460	55.830655	9.415634	1	0	1236	90
461	56.133570	8.971100	1	0	1236	90
462	57.216226	9.741224	1	0	1236	90
463	55.464930	8.712740	1	0	1236	90
464	56.609237	8.987682	1	0	1236	90
465	54.932990	9.256970	1	0	1236	90
466	56.650279	8.705218	1	0	1236	90
467	56.347280	8.349970	1	0	1236	90
468	55.907290	10.008815	1	0	1236	90
469	55.616280	8.485140	1	0	1236	90
470	56.285151	10.382020	1	0	1236	90
471	57.590670	10.408510	1	0	1236	90
472	57.711733	10.539283	1	0	1236	90
473	57.591780	9.962220	1	0	1236	90
474	55.851566	8.953362	1	0	1236	90
475	56.408450	10.871580	1	0	1236	90
476	56.179457	9.826618	1	0	1236	90
477	56.952890	8.679320	1	0	1236	90
478	57.310750	9.668818	1	0	1236	90
479	56.491300	8.601540	1	0	1236	90
480	56.346716	8.742058	1	0	1236	90
481	56.361410	8.613880	1	0	1236	90
482	57.069638	9.957620	1	0	1236	90
483	56.133570	8.971100	1	0	1236	90
484	56.459262	9.740967	1	0	1236	90
485	55.468190	8.762000	1	0	1236	90
486	55.498854	8.660061	1	0	1236	90
487	54.934810	9.257540	1	0	1236	90
488	57.267230	10.249193	1	0	1236	90
489	56.348150	8.350700	1	0	1236	90
490	55.131105	9.114698	1	0	1236	90
491	55.618220	8.488570	1	0	1236	90
492	55.354704	8.830683	1	0	1236	90
493	57.598300	10.410380	1	0	1236	90
494	55.325552	9.340187	1	0	1236	90
495	57.591750	9.963380	1	0	1236	90
496	57.053414	8.936995	1	0	1236	90
497	56.411800	10.877340	1	0	1236	90
498	57.608351	10.425169	1	0	1236	90
499	56.960460	8.636720	1	0	1236	90
500	56.287953	9.176779	1	0	1236	90
501	56.489280	8.611280	1	0	1236	90
502	57.412526	10.432166	1	0	1236	90
503	56.361810	8.607960	1	0	1236	90
504	56.126656	9.414449	1	0	1236	90
505	56.133330	8.977860	1	0	1236	90
506	56.526521	8.486946	1	0	1236	90
507	55.467880	8.757390	1	0	1236	90
508	56.837396	8.672845	1	0	1236	90
509	54.936290	9.258140	1	0	1236	90
510	55.504601	9.160404	1	0	1236	90
511	56.347280	8.349970	1	0	1236	90
512	55.035232	8.695743	1	0	1236	90
513	55.616030	8.484400	1	0	1236	90
514	55.807866	9.480729	1	0	1236	90
515	57.722720	10.542720	1	0	1236	90
516	56.833838	10.029078	1	0	1236	90
517	57.591780	9.962220	1	0	1236	90
518	56.158412	9.699686	1	0	1236	90
519	56.409060	10.872000	1	0	1236	90
520	56.478075	10.466562	1	0	1236	90
521	56.952890	8.679320	1	0	1236	90
522	56.287959	9.171769	1	0	1236	90
523	56.488030	8.612240	1	0	1236	90
524	54.952462	8.923590	1	0	1236	90
525	56.363880	8.619940	1	0	1236	90
526	55.198071	9.186749	1	0	1236	90
527	56.132990	8.976180	1	0	1236	90
528	56.700380	8.508555	1	0	1236	90
529	55.464770	8.706800	1	0	1236	90
530	56.781123	8.709957	1	0	1236	90
531	54.935040	9.257610	1	0	1236	90
532	57.660147	10.468074	1	0	1236	90
533	56.343730	8.344940	1	0	1236	90
534	55.141968	9.342719	1	0	1236	90
535	55.618220	8.488570	1	0	1236	90
536	56.499367	9.772049	1	0	1236	90
537	57.590670	10.408510	1	0	1236	90
538	56.006231	9.211075	1	0	1236	90
539	57.591370	9.967060	1	0	1236	90
540	55.659080	8.660760	1	0	1236	90
541	56.411800	10.877340	1	0	1236	90
542	56.135162	8.971002	1	0	1236	90
543	56.952020	8.588200	1	0	1236	90
544	57.441766	9.827149	1	0	1236	90
545	56.489280	8.611280	1	0	1236	90
546	56.552744	9.846845	1	0	1236	90
547	56.364680	8.620360	1	0	1236	90
548	57.356518	9.801639	1	0	1236	90
549	56.132850	8.977560	1	0	1236	90
550	56.344721	8.809487	1	0	1236	90
551	55.468380	8.765760	1	0	1236	90
552	56.766996	9.459149	1	0	1236	90
553	54.932990	9.256970	1	0	1236	90
554	56.205349	9.271902	1	0	1236	90
555	56.343710	8.345330	1	0	1236	90
556	56.683256	8.925071	1	0	1236	90
557	55.617440	8.487860	1	0	1236	90
558	55.568951	9.050097	1	0	1236	90
559	57.566310	10.408940	1	0	1236	90
560	55.553771	8.633850	1	0	1236	90
561	57.591620	9.965000	1	0	1236	90
562	56.074268	9.102747	1	0	1236	90
563	56.410470	10.874340	1	0	1236	90
564	55.669194	8.442364	1	0	1236	90
565	56.952020	8.588200	1	0	1236	90
566	55.532197	9.496025	1	0	1236	90
567	56.490010	8.610060	1	0	1236	90
568	56.703956	9.806359	1	0	1236	90
569	56.361820	8.610500	1	0	1236	90
570	56.195857	8.747882	1	0	1236	90
571	56.132850	8.977560	1	0	1236	90
572	55.762531	9.148517	1	0	1236	90
573	55.468190	8.762000	1	0	1236	90
574	55.686437	9.054562	1	0	1236	90
575	54.935040	9.257610	1	0	1236	90
576	56.528740	8.424168	1	0	1236	90
577	56.346240	8.348850	1	0	1236	90
578	54.972732	8.997807	1	0	1236	90
579	55.618220	8.488570	1	0	1236	90
580	56.200950	9.215693	1	0	1236	90
581	57.722720	10.542720	1	0	1236	90
582	56.520250	9.098896	1	0	1236	90
583	57.591800	9.962520	1	0	1236	90
584	55.536310	8.508629	1	0	1236	90
585	56.408450	10.871580	1	0	1236	90
586	57.518478	9.930824	1	0	1236	90
587	56.958270	8.624060	1	0	1236	90
588	56.874015	9.628628	1	0	1236	90
589	56.490010	8.610060	1	0	1236	90
590	55.768246	9.400203	1	0	1236	90
591	56.361680	8.616310	1	0	1236	90
592	56.751733	9.462863	1	0	1236	90
593	56.133200	8.974870	1	0	1236	90
594	56.563804	10.068375	1	0	1236	90
595	55.465440	8.720420	1	0	1236	90
596	56.783443	9.308283	1	0	1236	90
597	54.935040	9.257610	1	0	1236	90
598	56.632535	9.643321	1	0	1236	90
599	56.347830	8.350470	1	0	1236	90
600	55.515859	9.532059	1	0	1236	90
601	55.617810	8.488310	1	0	1236	90
602	54.928467	8.992410	1	0	1236	90
603	57.724480	10.559290	1	0	1236	90
604	55.589317	8.939357	1	0	1236	90
605	57.591780	9.962220	1	0	1236	90
606	57.441546	9.873326	1	0	1236	90
607	56.412780	10.880070	1	0	1236	90
608	56.110178	9.995840	1	0	1236	90
609	56.955080	8.669790	1	0	1236	90
610	56.868992	9.651138	1	0	1236	90
611	56.490910	8.606490	1	0	1236	90
612	57.076838	9.741210	1	0	1236	90
613	56.365320	8.620530	1	0	1236	90
614	57.008032	8.972244	1	0	1236	90
615	56.132850	8.977560	1	0	1236	90
616	56.796715	9.453392	1	0	1236	90
617	55.468380	8.765760	1	0	1236	90
618	57.368666	9.918339	1	0	1236	90
619	54.934810	9.257540	1	0	1236	90
620	55.770167	9.616425	1	0	1236	90
621	56.347280	8.349970	1	0	1236	90
622	55.012132	8.955455	1	0	1236	90
623	55.617230	8.487550	1	0	1236	90
624	54.913136	9.298512	1	0	1236	90
625	57.662010	10.465160	1	0	1236	90
626	55.797033	8.756886	1	0	1236	90
627	57.591800	9.962520	1	0	1236	90
628	56.253081	10.069407	1	0	1236	90
629	56.412570	10.879580	1	0	1236	90
630	55.246984	9.123690	1	0	1236	90
631	56.952020	8.588200	1	0	1236	90
632	56.368340	10.653537	1	0	1236	90
633	56.491500	8.601930	1	0	1236	90
634	56.515251	9.489511	1	0	1236	90
635	56.364680	8.620360	1	0	1236	90
636	56.390121	8.331266	1	0	1236	90
637	56.132850	8.977560	1	0	1236	90
638	56.031974	8.982162	1	0	1236	90
639	55.467880	8.757390	1	0	1236	90
640	55.961288	9.152415	1	0	1236	90
641	54.935040	9.257610	1	0	1236	90
642	57.508661	10.110576	1	0	1236	90
643	56.343620	8.345210	1	0	1236	90
644	56.788167	8.582359	1	0	1236	90
645	55.616720	8.486390	1	0	1236	90
646	57.572715	10.119455	1	0	1236	90
647	57.662010	10.465160	1	0	1236	90
648	56.620552	8.628606	1	0	1236	90
649	57.590930	9.968850	1	0	1236	90
650	55.635099	9.716596	1	0	1236	90
651	56.412570	10.879580	1	0	1236	90
652	57.418794	10.337375	1	0	1236	90
653	56.952890	8.679320	1	0	1236	90
654	55.170845	8.833001	1	0	1236	90
655	56.490010	8.610060	1	0	1236	90
656	55.167870	8.796382	1	0	1236	90
