Random500
 
VEHICLE
NUMBER     CAPACITY
  8           1


CUSTOMER						
CUST NO,   XCOORD,	YCOORD,      DEMAND  READY TIME DUE DATE SERVICE TIME   
356	56.483785	10.393523	1	0	1236	90
357	56.934416	9.815457	1	0	1236	90
358	55.228224	9.279241	1	0	1236	90
359	56.841465	9.630748	1	0	1236	90
360	56.528449	10.187204	1	0	1236	90
361	57.165157	9.978936	1	0	1236	90
362	55.962702	10.145164	1	0	1236	90
363	55.546708	8.804886	1	0	1236	90
364	55.832348	9.627825	1	0	1236	90
365	56.484645	10.431224	1	0	1236	90
366	55.968864	8.873109	1	0	1236	90
367	55.815320	9.261709	1	0	1236	90
368	56.272906	8.929427	1	0	1236	90
369	57.357890	10.289743	1	0	1236	90
370	55.539261	8.422577	1	0	1236	90
371	56.320141	10.070525	1	0	1236	90
372	55.142324	9.284600	1	0	1236	90
373	56.906748	9.254983	1	0	1236	90
374	55.649141	9.616837	1	0	1236	90
375	56.948047	10.141192	1	0	1236	90
376	57.207016	10.271988	1	0	1236	90
377	56.941644	9.426381	1	0	1236	90
378	55.732612	8.369945	1	0	1236	90
379	56.417937	9.015041	1	0	1236	90
380	56.540250	10.040590	1	0	1236	90
381	55.689497	8.690279	1	0	1236	90
382	55.752038	9.867196	1	0	1236	90
383	56.252580	9.808550	1	0	1236	90
384	55.539526	8.983880	1	0	1236	90
385	56.925203	9.778924	1	0	1236	90
386	55.229845	9.444944	1	0	1236	90
387	56.053495	9.151051	1	0	1236	90
388	56.055711	9.181693	1	0	1236	90
389	55.906689	8.698933	1	0	1236	90
390	57.087954	9.000910	1	0	1236	90
391	56.902538	8.714931	1	0	1236	90
392	55.667327	9.491921	1	0	1236	90
393	56.839013	9.628225	1	0	1236	90
394	55.677913	9.136083	1	0	1236	90
395	55.944379	8.641756	1	0	1236	90
396	55.528606	8.987020	1	0	1236	90
397	56.119474	9.113347	1	0	1236	90
398	56.534301	9.650189	1	0	1236	90
399	55.250700	9.147032	1	0	1236	90
400	56.312211	9.098096	1	0	1236	90
401	56.248570	8.887429	1	0	1236	90
402	56.694884	8.664304	1	0	1236	90
403	56.154734	8.457433	1	0	1236	90
404	56.415171	10.780366	1	0	1236	90
405	56.398209	10.884598	1	0	1236	90
406	56.644775	8.814225	1	0	1236	90
407	57.300303	10.372087	1	0	1236	90
408	54.952048	9.343297	1	0	1236	90
409	56.178017	8.689833	1	0	1236	90
410	56.314718	9.833014	1	0	1236	90
411	56.226439	10.544411	1	0	1236	90
412	56.672177	8.673086	1	0	1236	90
413	56.499909	10.186304	1	0	1236	90
414	56.374893	9.901218	1	0	1236	90
415	57.370248	10.455503	1	0	1236	90
416	57.028020	9.225419	1	0	1236	90
417	55.040711	9.269477	1	0	1236	90
418	55.227119	9.090404	1	0	1236	90
419	57.284402	10.249894	1	0	1236	90
420	55.304161	8.800184	1	0	1236	90
421	56.460292	10.316408	1	0	1236	90
422	56.962780	9.757957	1	0	1236	90
423	56.149227	10.069871	1	0	1236	90
424	56.338362	10.640743	1	0	1236	90
425	56.462515	9.584079	1	0	1236	90
426	54.986299	9.483257	1	0	1236	90
427	55.748552	8.270804	1	0	1236	90
428	56.428273	8.867951	1	0	1236	90
429	56.075971	9.658967	1	0	1236	90
430	55.700597	8.762882	1	0	1236	90
431	56.617447	9.966110	1	0	1236	90
432	56.225688	9.110426	1	0	1236	90
433	55.865953	8.929481	1	0	1236	90
434	56.248644	9.680943	1	0	1236	90
435	56.193757	10.120947	1	0	1236	90
436	56.323617	10.535485	1	0	1236	90
437	57.390707	9.920665	1	0	1236	90
438	55.771260	9.821448	1	0	1236	90
439	56.427294	8.772014	1	0	1236	90
440	54.941976	9.495111	1	0	1236	90
441	56.606009	10.064242	1	0	1236	90
442	56.417613	9.450925	1	0	1236	90
443	55.909514	8.740613	1	0	1236	90
444	55.843129	8.735507	1	0	1236	90
445	56.261906	9.231082	1	0	1236	90
446	56.028053	9.967571	1	0	1236	90
447	56.975513	10.054931	1	0	1236	90
448	56.622308	9.918758	1	0	1236	90
449	55.088451	9.473724	1	0	1236	90
450	56.368793	10.593821	1	0	1236	90
451	56.985466	9.279345	1	0	1236	90
452	56.094259	9.358467	1	0	1236	90
453	54.996554	9.504885	1	0	1236	90
454	57.189544	10.303879	1	0	1236	90
455	56.210769	8.975713	1	0	1236	90
456	55.989407	10.134227	1	0	1236	90
457	55.518082	9.227111	1	0	1236	90
458	56.448339	10.196077	1	0	1236	90
459	56.913741	9.230596	1	0	1236	90
460	56.046856	9.561970	1	0	1236	90
461	56.565669	9.998014	1	0	1236	90
462	56.792812	9.819000	1	0	1236	90
463	56.427355	10.430340	1	0	1236	90
464	57.559584	10.281407	1	0	1236	90
465	56.801385	9.159486	1	0	1236	90
466	55.245064	9.582851	1	0	1236	90
467	56.297581	10.211054	1	0	1236	90
468	56.148924	9.641337	1	0	1236	90
469	55.442063	9.126825	1	0	1236	90
470	57.033329	9.521249	1	0	1236	90
471	56.376145	9.296265	1	0	1236	90
472	57.270385	10.265614	1	0	1236	90
473	57.457657	10.045206	1	0	1236	90
474	55.710244	9.143845	1	0	1236	90
475	56.003728	9.530283	1	0	1236	90
476	56.107385	8.453373	1	0	1236	90
477	55.852864	9.793122	1	0	1236	90
478	57.164736	9.513807	1	0	1236	90
479	56.248834	10.072240	1	0	1236	90
480	55.696104	9.271265	1	0	1236	90
481	55.356579	9.342302	1	0	1236	90
482	57.012672	10.031100	1	0	1236	90
483	57.051256	9.417868	1	0	1236	90
484	56.537362	9.585183	1	0	1236	90
485	54.948813	9.203776	1	0	1236	90
486	55.931296	9.012757	1	0	1236	90
487	55.619939	8.837322	1	0	1236	90
488	56.972245	9.855648	1	0	1236	90
489	55.626440	8.405720	1	0	1236	90
490	57.103767	9.123333	1	0	1236	90
491	56.964972	9.942561	1	0	1236	90
492	55.705265	8.923943	1	0	1236	90
493	55.261107	9.192685	1	0	1236	90
494	56.663335	9.660682	1	0	1236	90
495	56.214706	9.244532	1	0	1236	90
496	56.646613	9.515952	1	0	1236	90
497	56.443964	8.940544	1	0	1236	90
498	54.886721	9.116289	1	0	1236	90
499	55.979899	10.160307	1	0	1236	90
500	54.905026	8.942756	1	0	1236	90
501	56.562295	9.932098	1	0	1236	90
502	56.093898	9.328465	1	0	1236	90
503	56.724038	9.939298	1	0	1236	90
504	56.418798	10.428889	1	0	1236	90
505	56.105642	9.936792	1	0	1236	90
506	56.397505	10.032924	1	0	1236	90
507	56.216723	10.065308	1	0	1236	90
