Exact1000
 
VEHICLE
NUMBER     CAPACITY
  8           1


CUSTOMER						
CUST NO,   XCOORD,	YCOORD,      DEMAND  READY TIME DUE DATE SERVICE TIME   
356	56.488030	8.612240	1	0	1236	90
357	56.490620	8.608070	1	0	1236	90
358	56.489280	8.611280	1	0	1236	90
359	56.490910	8.606490	1	0	1236	90
360	56.490910	8.606490	1	0	1236	90
361	56.491510	8.600610	1	0	1236	90
362	56.490910	8.606490	1	0	1236	90
363	56.491500	8.601930	1	0	1236	90
364	56.491300	8.601540	1	0	1236	90
365	56.490620	8.608070	1	0	1236	90
366	56.489280	8.611280	1	0	1236	90
367	56.490010	8.610060	1	0	1236	90
368	56.491500	8.601930	1	0	1236	90
369	56.491830	8.597680	1	0	1236	90
370	56.490620	8.608070	1	0	1236	90
371	56.491300	8.601540	1	0	1236	90
372	56.486790	8.612230	1	0	1236	90
373	56.490010	8.610060	1	0	1236	90
374	56.489280	8.611280	1	0	1236	90
375	56.491500	8.601930	1	0	1236	90
376	56.490010	8.610060	1	0	1236	90
377	56.491830	8.597680	1	0	1236	90
378	56.491510	8.600610	1	0	1236	90
379	56.490910	8.606490	1	0	1236	90
380	56.490910	8.606490	1	0	1236	90
381	56.491510	8.600610	1	0	1236	90
382	56.488030	8.612240	1	0	1236	90
383	56.490620	8.608070	1	0	1236	90
384	56.490620	8.608070	1	0	1236	90
385	56.490620	8.608070	1	0	1236	90
386	56.491300	8.601540	1	0	1236	90
387	56.491830	8.597680	1	0	1236	90
388	56.489280	8.611280	1	0	1236	90
389	56.491510	8.600610	1	0	1236	90
390	56.491510	8.600610	1	0	1236	90
391	56.490010	8.610060	1	0	1236	90
392	56.488030	8.612240	1	0	1236	90
393	56.491500	8.601930	1	0	1236	90
394	56.488030	8.612240	1	0	1236	90
395	56.486790	8.612230	1	0	1236	90
396	56.491510	8.600610	1	0	1236	90
397	56.491510	8.600610	1	0	1236	90
398	56.491300	8.601540	1	0	1236	90
399	56.491830	8.597680	1	0	1236	90
400	56.491500	8.601930	1	0	1236	90
401	56.491500	8.601930	1	0	1236	90
402	56.491510	8.600610	1	0	1236	90
403	56.491500	8.601930	1	0	1236	90
404	56.486790	8.612230	1	0	1236	90
405	56.490010	8.610060	1	0	1236	90
406	56.490910	8.606490	1	0	1236	90
407	56.490620	8.608070	1	0	1236	90
408	56.490620	8.608070	1	0	1236	90
409	56.490010	8.610060	1	0	1236	90
410	56.489280	8.611280	1	0	1236	90
411	56.490620	8.608070	1	0	1236	90
412	56.490620	8.608070	1	0	1236	90
413	56.488030	8.612240	1	0	1236	90
414	56.491300	8.601540	1	0	1236	90
415	56.490620	8.608070	1	0	1236	90
416	56.490010	8.610060	1	0	1236	90
417	56.491830	8.597680	1	0	1236	90
418	56.491500	8.601930	1	0	1236	90
419	56.491830	8.597680	1	0	1236	90
420	56.491830	8.597680	1	0	1236	90
421	56.490910	8.606490	1	0	1236	90
422	56.491500	8.601930	1	0	1236	90
423	56.490010	8.610060	1	0	1236	90
424	56.490010	8.610060	1	0	1236	90
425	56.491300	8.601540	1	0	1236	90
426	56.489280	8.611280	1	0	1236	90
427	56.491300	8.601540	1	0	1236	90
428	56.491510	8.600610	1	0	1236	90
429	56.490910	8.606490	1	0	1236	90
430	56.490910	8.606490	1	0	1236	90
431	56.490010	8.610060	1	0	1236	90
432	56.489280	8.611280	1	0	1236	90
433	56.490010	8.610060	1	0	1236	90
434	56.486790	8.612230	1	0	1236	90
435	56.490010	8.610060	1	0	1236	90
436	56.491830	8.597680	1	0	1236	90
437	56.491500	8.601930	1	0	1236	90
438	56.491500	8.601930	1	0	1236	90
439	56.490010	8.610060	1	0	1236	90
440	56.491500	8.601930	1	0	1236	90
441	56.491510	8.600610	1	0	1236	90
442	56.491830	8.597680	1	0	1236	90
443	56.490620	8.608070	1	0	1236	90
444	56.489280	8.611280	1	0	1236	90
445	56.491510	8.600610	1	0	1236	90
446	56.364680	8.620360	1	0	1236	90
447	56.365320	8.620530	1	0	1236	90
448	56.361460	8.606170	1	0	1236	90
449	56.362750	8.618770	1	0	1236	90
450	56.361410	8.613880	1	0	1236	90
451	56.365310	8.620900	1	0	1236	90
452	56.361410	8.613880	1	0	1236	90
453	56.365320	8.620530	1	0	1236	90
454	56.361810	8.607960	1	0	1236	90
455	56.365310	8.620900	1	0	1236	90
456	56.363880	8.619940	1	0	1236	90
457	56.361820	8.610500	1	0	1236	90
458	56.363880	8.619940	1	0	1236	90
459	56.364680	8.620360	1	0	1236	90
460	56.365310	8.620900	1	0	1236	90
461	56.363880	8.619940	1	0	1236	90
462	56.364680	8.620360	1	0	1236	90
463	56.361810	8.607960	1	0	1236	90
464	56.361810	8.607960	1	0	1236	90
465	56.361410	8.613880	1	0	1236	90
466	56.363880	8.619940	1	0	1236	90
467	56.361410	8.613880	1	0	1236	90
468	56.361810	8.607960	1	0	1236	90
469	56.365320	8.620530	1	0	1236	90
470	56.361810	8.607960	1	0	1236	90
471	56.361460	8.606170	1	0	1236	90
472	56.362750	8.618770	1	0	1236	90
473	56.361680	8.616310	1	0	1236	90
474	56.361810	8.607960	1	0	1236	90
475	56.361820	8.610500	1	0	1236	90
476	56.364680	8.620360	1	0	1236	90
477	56.362750	8.618770	1	0	1236	90
478	56.361810	8.607960	1	0	1236	90
479	56.365320	8.620530	1	0	1236	90
480	56.364680	8.620360	1	0	1236	90
481	56.363880	8.619940	1	0	1236	90
482	56.365320	8.620530	1	0	1236	90
483	56.362750	8.618770	1	0	1236	90
484	56.361460	8.606170	1	0	1236	90
485	56.361680	8.616310	1	0	1236	90
486	56.361460	8.606170	1	0	1236	90
487	56.365310	8.620900	1	0	1236	90
488	56.364680	8.620360	1	0	1236	90
489	56.361410	8.613880	1	0	1236	90
490	56.361810	8.607960	1	0	1236	90
491	56.363880	8.619940	1	0	1236	90
492	56.364680	8.620360	1	0	1236	90
493	56.361680	8.616310	1	0	1236	90
494	56.363880	8.619940	1	0	1236	90
495	56.362750	8.618770	1	0	1236	90
496	56.364680	8.620360	1	0	1236	90
497	56.361810	8.607960	1	0	1236	90
498	56.362750	8.618770	1	0	1236	90
499	56.361820	8.610500	1	0	1236	90
500	56.362750	8.618770	1	0	1236	90
501	56.365310	8.620900	1	0	1236	90
502	56.362750	8.618770	1	0	1236	90
503	56.362750	8.618770	1	0	1236	90
504	56.365310	8.620900	1	0	1236	90
505	56.365310	8.620900	1	0	1236	90
506	56.362750	8.618770	1	0	1236	90
507	56.361810	8.607960	1	0	1236	90
508	56.361810	8.607960	1	0	1236	90
509	56.363880	8.619940	1	0	1236	90
510	56.362750	8.618770	1	0	1236	90
511	56.361460	8.606170	1	0	1236	90
512	56.361460	8.606170	1	0	1236	90
513	56.361680	8.616310	1	0	1236	90
514	56.361820	8.610500	1	0	1236	90
515	56.361820	8.610500	1	0	1236	90
516	56.361810	8.607960	1	0	1236	90
517	56.361410	8.613880	1	0	1236	90
518	56.362750	8.618770	1	0	1236	90
519	56.361820	8.610500	1	0	1236	90
520	56.363880	8.619940	1	0	1236	90
521	56.361680	8.616310	1	0	1236	90
522	56.361460	8.606170	1	0	1236	90
523	56.361810	8.607960	1	0	1236	90
524	56.361680	8.616310	1	0	1236	90
525	56.361680	8.616310	1	0	1236	90
526	56.364680	8.620360	1	0	1236	90
527	56.361810	8.607960	1	0	1236	90
528	56.363880	8.619940	1	0	1236	90
529	56.365310	8.620900	1	0	1236	90
530	56.361810	8.607960	1	0	1236	90
531	56.361680	8.616310	1	0	1236	90
532	56.365320	8.620530	1	0	1236	90
533	56.362750	8.618770	1	0	1236	90
534	56.362750	8.618770	1	0	1236	90
535	56.361820	8.610500	1	0	1236	90
536	56.365320	8.620530	1	0	1236	90
537	56.361820	8.610500	1	0	1236	90
538	56.361820	8.610500	1	0	1236	90
539	56.365310	8.620900	1	0	1236	90
540	56.361410	8.613880	1	0	1236	90
541	56.365320	8.620530	1	0	1236	90
542	56.133420	8.972880	1	0	1236	90
543	56.132850	8.977560	1	0	1236	90
544	56.132990	8.976180	1	0	1236	90
545	56.133190	8.974640	1	0	1236	90
546	56.133420	8.972880	1	0	1236	90
547	56.133190	8.974640	1	0	1236	90
548	56.132990	8.976180	1	0	1236	90
549	56.133570	8.971100	1	0	1236	90
550	56.133420	8.972880	1	0	1236	90
551	56.133420	8.972880	1	0	1236	90
552	56.133420	8.972880	1	0	1236	90
553	56.133330	8.977860	1	0	1236	90
554	56.132990	8.976180	1	0	1236	90
555	56.133330	8.977860	1	0	1236	90
556	56.133640	8.969280	1	0	1236	90
557	56.133640	8.969280	1	0	1236	90
558	56.133630	8.968230	1	0	1236	90
559	56.132850	8.977560	1	0	1236	90
560	56.133330	8.977860	1	0	1236	90
561	56.133570	8.971100	1	0	1236	90
562	56.132840	8.977710	1	0	1236	90
563	56.133640	8.969280	1	0	1236	90
564	56.133640	8.969280	1	0	1236	90
565	56.132850	8.977560	1	0	1236	90
566	56.133570	8.971100	1	0	1236	90
567	56.132990	8.976180	1	0	1236	90
568	56.133200	8.974870	1	0	1236	90
569	56.132840	8.977710	1	0	1236	90
570	56.132990	8.976180	1	0	1236	90
571	56.133200	8.974870	1	0	1236	90
572	56.133420	8.972880	1	0	1236	90
573	56.133640	8.969280	1	0	1236	90
574	56.132850	8.977560	1	0	1236	90
575	56.132990	8.976180	1	0	1236	90
576	56.133330	8.977860	1	0	1236	90
577	56.133630	8.968230	1	0	1236	90
578	56.133330	8.977860	1	0	1236	90
579	56.132990	8.976180	1	0	1236	90
580	56.132840	8.977710	1	0	1236	90
581	56.132850	8.977560	1	0	1236	90
582	56.133200	8.974870	1	0	1236	90
583	56.132840	8.977710	1	0	1236	90
584	56.133630	8.968230	1	0	1236	90
585	56.133570	8.971100	1	0	1236	90
586	56.133190	8.974640	1	0	1236	90
587	56.133630	8.968230	1	0	1236	90
588	56.132840	8.977710	1	0	1236	90
589	56.133190	8.974640	1	0	1236	90
590	56.132850	8.977560	1	0	1236	90
591	56.133200	8.974870	1	0	1236	90
592	56.133630	8.968230	1	0	1236	90
593	56.133420	8.972880	1	0	1236	90
594	56.133420	8.972880	1	0	1236	90
595	56.133200	8.974870	1	0	1236	90
596	56.132840	8.977710	1	0	1236	90
597	56.133200	8.974870	1	0	1236	90
598	56.133570	8.971100	1	0	1236	90
599	56.133570	8.971100	1	0	1236	90
600	56.133640	8.969280	1	0	1236	90
601	56.132990	8.976180	1	0	1236	90
602	56.133420	8.972880	1	0	1236	90
603	56.133640	8.969280	1	0	1236	90
604	56.133330	8.977860	1	0	1236	90
605	56.132990	8.976180	1	0	1236	90
606	56.133420	8.972880	1	0	1236	90
607	56.132990	8.976180	1	0	1236	90
608	56.132990	8.976180	1	0	1236	90
609	56.132840	8.977710	1	0	1236	90
610	56.133190	8.974640	1	0	1236	90
611	56.132840	8.977710	1	0	1236	90
612	56.133640	8.969280	1	0	1236	90
613	56.133330	8.977860	1	0	1236	90
614	56.132990	8.976180	1	0	1236	90
615	56.132840	8.977710	1	0	1236	90
616	56.132840	8.977710	1	0	1236	90
617	56.133630	8.968230	1	0	1236	90
618	56.133190	8.974640	1	0	1236	90
619	56.132850	8.977560	1	0	1236	90
620	56.133420	8.972880	1	0	1236	90
621	56.133570	8.971100	1	0	1236	90
622	56.132850	8.977560	1	0	1236	90
623	56.132990	8.976180	1	0	1236	90
624	56.133190	8.974640	1	0	1236	90
625	56.133640	8.969280	1	0	1236	90
626	55.465440	8.720420	1	0	1236	90
627	55.467380	8.749610	1	0	1236	90
628	55.464770	8.706800	1	0	1236	90
629	55.465440	8.720420	1	0	1236	90
630	55.467880	8.757390	1	0	1236	90
631	55.465210	8.716640	1	0	1236	90
632	55.468190	8.762000	1	0	1236	90
633	55.468190	8.762000	1	0	1236	90
634	55.467380	8.749610	1	0	1236	90
635	55.464500	8.706870	1	0	1236	90
636	55.468190	8.762000	1	0	1236	90
637	55.464770	8.706800	1	0	1236	90
638	55.465440	8.720420	1	0	1236	90
639	55.464770	8.706800	1	0	1236	90
640	55.466160	8.730690	1	0	1236	90
641	55.467380	8.749610	1	0	1236	90
642	55.465210	8.716640	1	0	1236	90
643	55.467880	8.757390	1	0	1236	90
644	55.465210	8.716640	1	0	1236	90
645	55.464770	8.706800	1	0	1236	90
646	55.467880	8.757390	1	0	1236	90
647	55.464930	8.712740	1	0	1236	90
648	55.464500	8.706870	1	0	1236	90
649	55.464500	8.706870	1	0	1236	90
650	55.465440	8.720420	1	0	1236	90
651	55.464500	8.706870	1	0	1236	90
652	55.468380	8.765760	1	0	1236	90
653	55.467880	8.757390	1	0	1236	90
654	55.468190	8.762000	1	0	1236	90
655	55.464770	8.706800	1	0	1236	90
656	55.468380	8.765760	1	0	1236	90
