Exact5000
 
VEHICLE
NUMBER     CAPACITY
  8           1


CUSTOMER						
CUST NO,   XCOORD,	YCOORD,      DEMAND  READY TIME DUE DATE SERVICE TIME   
356	57.722720	10.542720	1	0	1236	90
357	57.662010	10.465160	1	0	1236	90
358	57.722720	10.542720	1	0	1236	90
359	57.625070	10.435480	1	0	1236	90
360	57.566310	10.408940	1	0	1236	90
361	57.724480	10.559290	1	0	1236	90
362	57.722720	10.542720	1	0	1236	90
363	57.662010	10.465160	1	0	1236	90
364	57.566310	10.408940	1	0	1236	90
365	57.625070	10.435480	1	0	1236	90
366	57.566310	10.408940	1	0	1236	90
367	57.693410	10.490460	1	0	1236	90
368	57.722720	10.542720	1	0	1236	90
369	57.590670	10.408510	1	0	1236	90
370	57.590670	10.408510	1	0	1236	90
371	57.566310	10.408940	1	0	1236	90
372	57.625070	10.435480	1	0	1236	90
373	57.566310	10.408940	1	0	1236	90
374	57.566310	10.408940	1	0	1236	90
375	57.723910	10.592090	1	0	1236	90
376	57.724480	10.559290	1	0	1236	90
377	57.590670	10.408510	1	0	1236	90
378	57.625070	10.435480	1	0	1236	90
379	57.590670	10.408510	1	0	1236	90
380	57.715010	10.530930	1	0	1236	90
381	57.724480	10.559290	1	0	1236	90
382	57.723910	10.592090	1	0	1236	90
383	57.662010	10.465160	1	0	1236	90
384	57.662010	10.465160	1	0	1236	90
385	57.693410	10.490460	1	0	1236	90
386	57.590670	10.408510	1	0	1236	90
387	57.625070	10.435480	1	0	1236	90
388	57.724480	10.559290	1	0	1236	90
389	57.625070	10.435480	1	0	1236	90
390	57.722720	10.542720	1	0	1236	90
391	57.625070	10.435480	1	0	1236	90
392	57.693410	10.490460	1	0	1236	90
393	57.625070	10.435480	1	0	1236	90
394	57.590670	10.408510	1	0	1236	90
395	57.715010	10.530930	1	0	1236	90
396	57.590670	10.408510	1	0	1236	90
397	57.723910	10.592090	1	0	1236	90
398	57.693410	10.490460	1	0	1236	90
399	57.722720	10.542720	1	0	1236	90
400	57.693410	10.490460	1	0	1236	90
401	57.625070	10.435480	1	0	1236	90
402	57.590670	10.408510	1	0	1236	90
403	57.598300	10.410380	1	0	1236	90
404	57.693410	10.490460	1	0	1236	90
405	57.724480	10.559290	1	0	1236	90
406	57.598300	10.410380	1	0	1236	90
407	57.598300	10.410380	1	0	1236	90
408	57.590670	10.408510	1	0	1236	90
409	57.625070	10.435480	1	0	1236	90
410	57.715010	10.530930	1	0	1236	90
411	57.590670	10.408510	1	0	1236	90
412	57.566310	10.408940	1	0	1236	90
413	57.598300	10.410380	1	0	1236	90
414	57.598300	10.410380	1	0	1236	90
415	57.598300	10.410380	1	0	1236	90
416	57.724480	10.559290	1	0	1236	90
417	57.566310	10.408940	1	0	1236	90
418	57.723910	10.592090	1	0	1236	90
419	57.693410	10.490460	1	0	1236	90
420	57.693410	10.490460	1	0	1236	90
421	57.566310	10.408940	1	0	1236	90
422	57.724480	10.559290	1	0	1236	90
423	57.598300	10.410380	1	0	1236	90
424	57.598300	10.410380	1	0	1236	90
425	57.693410	10.490460	1	0	1236	90
426	57.722720	10.542720	1	0	1236	90
427	57.723910	10.592090	1	0	1236	90
428	57.723910	10.592090	1	0	1236	90
429	57.590670	10.408510	1	0	1236	90
430	57.566310	10.408940	1	0	1236	90
431	57.598300	10.410380	1	0	1236	90
432	57.715010	10.530930	1	0	1236	90
433	57.566310	10.408940	1	0	1236	90
434	57.724480	10.559290	1	0	1236	90
435	57.722720	10.542720	1	0	1236	90
436	57.724480	10.559290	1	0	1236	90
437	57.724480	10.559290	1	0	1236	90
438	57.598300	10.410380	1	0	1236	90
439	57.591470	9.966300	1	0	1236	90
440	57.591800	9.962520	1	0	1236	90
441	57.590570	9.969820	1	0	1236	90
442	57.590930	9.968850	1	0	1236	90
443	57.591200	9.967900	1	0	1236	90
444	57.591810	9.962230	1	0	1236	90
445	57.591780	9.962220	1	0	1236	90
446	57.591200	9.967900	1	0	1236	90
447	57.590570	9.969820	1	0	1236	90
448	57.590930	9.968850	1	0	1236	90
449	57.591470	9.966300	1	0	1236	90
450	57.590570	9.969820	1	0	1236	90
451	57.591780	9.962220	1	0	1236	90
452	57.591470	9.966300	1	0	1236	90
453	57.591810	9.962230	1	0	1236	90
454	57.590570	9.969820	1	0	1236	90
455	57.590930	9.968850	1	0	1236	90
456	57.591470	9.966300	1	0	1236	90
457	57.591810	9.962230	1	0	1236	90
458	57.590930	9.968850	1	0	1236	90
459	57.591370	9.967060	1	0	1236	90
460	57.590570	9.969820	1	0	1236	90
461	57.591470	9.966300	1	0	1236	90
462	57.590930	9.968850	1	0	1236	90
463	57.591470	9.966300	1	0	1236	90
464	57.591780	9.962220	1	0	1236	90
465	57.591780	9.962220	1	0	1236	90
466	57.591620	9.965000	1	0	1236	90
467	57.590930	9.968850	1	0	1236	90
468	57.591370	9.967060	1	0	1236	90
469	57.590930	9.968850	1	0	1236	90
470	57.591810	9.962230	1	0	1236	90
471	57.591810	9.962230	1	0	1236	90
472	57.591780	9.962220	1	0	1236	90
473	57.591470	9.966300	1	0	1236	90
474	57.591780	9.962220	1	0	1236	90
475	57.590930	9.968850	1	0	1236	90
476	57.591780	9.962220	1	0	1236	90
477	57.591800	9.962520	1	0	1236	90
478	57.591800	9.962520	1	0	1236	90
479	57.591780	9.962220	1	0	1236	90
480	57.590570	9.969820	1	0	1236	90
481	57.591620	9.965000	1	0	1236	90
482	57.591800	9.962520	1	0	1236	90
483	57.591470	9.966300	1	0	1236	90
484	57.591750	9.963380	1	0	1236	90
485	57.591200	9.967900	1	0	1236	90
486	57.591750	9.963380	1	0	1236	90
487	57.591750	9.963380	1	0	1236	90
488	57.591200	9.967900	1	0	1236	90
489	57.591200	9.967900	1	0	1236	90
490	57.590930	9.968850	1	0	1236	90
491	57.590930	9.968850	1	0	1236	90
492	57.591470	9.966300	1	0	1236	90
493	57.590930	9.968850	1	0	1236	90
494	57.591470	9.966300	1	0	1236	90
495	57.591200	9.967900	1	0	1236	90
496	57.591810	9.962230	1	0	1236	90
497	57.591750	9.963380	1	0	1236	90
498	57.591200	9.967900	1	0	1236	90
499	57.591780	9.962220	1	0	1236	90
500	57.591470	9.966300	1	0	1236	90
501	57.590930	9.968850	1	0	1236	90
502	57.591750	9.963380	1	0	1236	90
503	57.590570	9.969820	1	0	1236	90
504	57.591620	9.965000	1	0	1236	90
505	57.590930	9.968850	1	0	1236	90
506	57.590570	9.969820	1	0	1236	90
507	57.591780	9.962220	1	0	1236	90
508	57.591810	9.962230	1	0	1236	90
509	57.591810	9.962230	1	0	1236	90
510	57.591200	9.967900	1	0	1236	90
511	57.591750	9.963380	1	0	1236	90
512	57.590930	9.968850	1	0	1236	90
513	57.591200	9.967900	1	0	1236	90
514	57.591200	9.967900	1	0	1236	90
515	57.591470	9.966300	1	0	1236	90
516	57.591800	9.962520	1	0	1236	90
517	57.591800	9.962520	1	0	1236	90
518	57.591800	9.962520	1	0	1236	90
519	57.591800	9.962520	1	0	1236	90
520	57.591200	9.967900	1	0	1236	90
521	57.591780	9.962220	1	0	1236	90
522	57.591810	9.962230	1	0	1236	90
523	57.590930	9.968850	1	0	1236	90
524	57.591780	9.962220	1	0	1236	90
525	57.591750	9.963380	1	0	1236	90
526	57.591470	9.966300	1	0	1236	90
527	57.591800	9.962520	1	0	1236	90
528	57.591780	9.962220	1	0	1236	90
529	57.591800	9.962520	1	0	1236	90
530	57.591200	9.967900	1	0	1236	90
531	57.591200	9.967900	1	0	1236	90
532	57.591620	9.965000	1	0	1236	90
533	57.591810	9.962230	1	0	1236	90
534	57.591750	9.963380	1	0	1236	90
535	57.591470	9.966300	1	0	1236	90
536	57.591750	9.963380	1	0	1236	90
537	57.591200	9.967900	1	0	1236	90
538	57.590930	9.968850	1	0	1236	90
539	57.591200	9.967900	1	0	1236	90
540	57.591800	9.962520	1	0	1236	90
541	57.591370	9.967060	1	0	1236	90
542	57.591470	9.966300	1	0	1236	90
543	57.591370	9.967060	1	0	1236	90
544	57.590930	9.968850	1	0	1236	90
545	57.591780	9.962220	1	0	1236	90
546	57.591470	9.966300	1	0	1236	90
547	57.591750	9.963380	1	0	1236	90
548	57.591800	9.962520	1	0	1236	90
549	57.591810	9.962230	1	0	1236	90
550	57.590570	9.969820	1	0	1236	90
551	57.591200	9.967900	1	0	1236	90
552	57.591620	9.965000	1	0	1236	90
553	57.590570	9.969820	1	0	1236	90
554	57.591470	9.966300	1	0	1236	90
555	57.590570	9.969820	1	0	1236	90
556	57.591470	9.966300	1	0	1236	90
557	57.591200	9.967900	1	0	1236	90
558	57.591200	9.967900	1	0	1236	90
559	57.590570	9.969820	1	0	1236	90
560	57.590930	9.968850	1	0	1236	90
561	57.591750	9.963380	1	0	1236	90
562	57.591200	9.967900	1	0	1236	90
563	57.591800	9.962520	1	0	1236	90
564	57.591370	9.967060	1	0	1236	90
565	57.591470	9.966300	1	0	1236	90
566	57.591470	9.966300	1	0	1236	90
567	57.591200	9.967900	1	0	1236	90
568	57.591810	9.962230	1	0	1236	90
569	57.591620	9.965000	1	0	1236	90
570	57.591750	9.963380	1	0	1236	90
571	57.591780	9.962220	1	0	1236	90
572	57.591200	9.967900	1	0	1236	90
573	57.591800	9.962520	1	0	1236	90
574	57.590930	9.968850	1	0	1236	90
575	57.591200	9.967900	1	0	1236	90
576	57.591780	9.962220	1	0	1236	90
577	57.591200	9.967900	1	0	1236	90
578	57.591810	9.962230	1	0	1236	90
579	57.591750	9.963380	1	0	1236	90
580	57.591370	9.967060	1	0	1236	90
581	57.591780	9.962220	1	0	1236	90
582	57.591620	9.965000	1	0	1236	90
583	57.591810	9.962230	1	0	1236	90
584	57.591620	9.965000	1	0	1236	90
585	57.591470	9.966300	1	0	1236	90
586	57.591800	9.962520	1	0	1236	90
587	57.591370	9.967060	1	0	1236	90
588	57.590570	9.969820	1	0	1236	90
589	57.591370	9.967060	1	0	1236	90
590	57.591370	9.967060	1	0	1236	90
591	57.591200	9.967900	1	0	1236	90
592	57.590930	9.968850	1	0	1236	90
593	57.591370	9.967060	1	0	1236	90
594	57.591810	9.962230	1	0	1236	90
595	57.590930	9.968850	1	0	1236	90
596	57.591370	9.967060	1	0	1236	90
597	57.591470	9.966300	1	0	1236	90
598	57.591780	9.962220	1	0	1236	90
599	57.591810	9.962230	1	0	1236	90
600	57.591620	9.965000	1	0	1236	90
601	57.591620	9.965000	1	0	1236	90
602	57.591620	9.965000	1	0	1236	90
603	57.591470	9.966300	1	0	1236	90
604	57.591750	9.963380	1	0	1236	90
605	57.591800	9.962520	1	0	1236	90
606	57.591780	9.962220	1	0	1236	90
607	57.591780	9.962220	1	0	1236	90
608	57.591800	9.962520	1	0	1236	90
609	57.591370	9.967060	1	0	1236	90
610	57.591470	9.966300	1	0	1236	90
611	57.591800	9.962520	1	0	1236	90
612	57.591620	9.965000	1	0	1236	90
613	57.591370	9.967060	1	0	1236	90
614	57.590570	9.969820	1	0	1236	90
615	57.590930	9.968850	1	0	1236	90
616	57.591470	9.966300	1	0	1236	90
617	57.591780	9.962220	1	0	1236	90
618	57.591370	9.967060	1	0	1236	90
619	57.591200	9.967900	1	0	1236	90
620	57.591620	9.965000	1	0	1236	90
621	57.591200	9.967900	1	0	1236	90
622	57.591620	9.965000	1	0	1236	90
623	57.591200	9.967900	1	0	1236	90
624	57.590570	9.969820	1	0	1236	90
625	57.591780	9.962220	1	0	1236	90
626	57.591800	9.962520	1	0	1236	90
627	57.591780	9.962220	1	0	1236	90
628	57.591370	9.967060	1	0	1236	90
629	57.591200	9.967900	1	0	1236	90
630	57.591810	9.962230	1	0	1236	90
631	57.591470	9.966300	1	0	1236	90
632	57.591780	9.962220	1	0	1236	90
633	57.591810	9.962230	1	0	1236	90
634	57.591470	9.966300	1	0	1236	90
635	57.591750	9.963380	1	0	1236	90
636	57.591810	9.962230	1	0	1236	90
637	57.591370	9.967060	1	0	1236	90
638	57.591370	9.967060	1	0	1236	90
639	57.591780	9.962220	1	0	1236	90
640	57.591620	9.965000	1	0	1236	90
641	57.591810	9.962230	1	0	1236	90
642	57.591750	9.963380	1	0	1236	90
643	57.591750	9.963380	1	0	1236	90
644	57.591750	9.963380	1	0	1236	90
645	57.591470	9.966300	1	0	1236	90
646	57.591200	9.967900	1	0	1236	90
647	57.591780	9.962220	1	0	1236	90
648	57.590570	9.969820	1	0	1236	90
649	57.591620	9.965000	1	0	1236	90
650	57.591780	9.962220	1	0	1236	90
651	57.591810	9.962230	1	0	1236	90
652	57.591370	9.967060	1	0	1236	90
653	57.591200	9.967900	1	0	1236	90
654	57.591780	9.962220	1	0	1236	90
655	57.591200	9.967900	1	0	1236	90
656	57.591810	9.962230	1	0	1236	90
