Mix15000
 
VEHICLE
NUMBER     CAPACITY
  8           1


CUSTOMER						
CUST NO,   XCOORD,	YCOORD,      DEMAND  READY TIME DUE DATE SERVICE TIME   
356	57.078911	9.374804	1	0	1236	90
357	56.344220	8.346060	1	0	1236	90
358	56.366048	9.741910	1	0	1236	90
359	55.617440	8.487860	1	0	1236	90
360	56.645974	9.421757	1	0	1236	90
361	57.715010	10.530930	1	0	1236	90
362	56.366158	9.914259	1	0	1236	90
363	57.590930	9.968850	1	0	1236	90
364	55.344063	9.303233	1	0	1236	90
365	56.412700	10.880130	1	0	1236	90
366	56.522881	9.719732	1	0	1236	90
367	56.952890	8.679320	1	0	1236	90
368	54.903849	9.330774	1	0	1236	90
369	56.490620	8.608070	1	0	1236	90
370	56.036325	9.930517	1	0	1236	90
371	56.361820	8.610500	1	0	1236	90
372	56.494610	10.685317	1	0	1236	90
373	56.133420	8.972880	1	0	1236	90
374	56.289141	10.283911	1	0	1236	90
375	55.468380	8.765760	1	0	1236	90
376	56.794193	9.867427	1	0	1236	90
377	54.934810	9.257540	1	0	1236	90
378	56.575268	9.831632	1	0	1236	90
379	56.343710	8.345330	1	0	1236	90
380	57.017905	8.895595	1	0	1236	90
381	55.617440	8.487860	1	0	1236	90
382	56.559132	9.043444	1	0	1236	90
383	57.723910	10.592090	1	0	1236	90
384	55.517169	9.534353	1	0	1236	90
385	57.591370	9.967060	1	0	1236	90
386	56.440917	9.310529	1	0	1236	90
387	56.412780	10.880070	1	0	1236	90
388	56.477137	9.700709	1	0	1236	90
389	56.952890	8.688050	1	0	1236	90
390	57.138101	9.831484	1	0	1236	90
391	56.491500	8.601930	1	0	1236	90
392	55.710876	9.742670	1	0	1236	90
393	56.365320	8.620530	1	0	1236	90
394	56.673290	9.547712	1	0	1236	90
395	56.132990	8.976180	1	0	1236	90
396	55.509346	8.658117	1	0	1236	90
397	55.464930	8.712740	1	0	1236	90
398	56.796396	10.002171	1	0	1236	90
399	54.936320	9.257880	1	0	1236	90
400	56.077733	9.640658	1	0	1236	90
401	56.343730	8.344940	1	0	1236	90
402	55.849045	8.877679	1	0	1236	90
403	55.617810	8.488310	1	0	1236	90
404	55.818039	9.620672	1	0	1236	90
405	57.715010	10.530930	1	0	1236	90
406	57.112461	10.026159	1	0	1236	90
407	57.591370	9.967060	1	0	1236	90
408	56.500047	8.719135	1	0	1236	90
409	56.412700	10.880130	1	0	1236	90
410	55.656677	9.299268	1	0	1236	90
411	56.955080	8.669790	1	0	1236	90
412	56.578057	9.840851	1	0	1236	90
413	56.490910	8.606490	1	0	1236	90
414	56.828701	10.058240	1	0	1236	90
415	56.365320	8.620530	1	0	1236	90
416	56.064148	9.089520	1	0	1236	90
417	56.133420	8.972880	1	0	1236	90
418	56.448271	10.495717	1	0	1236	90
419	55.464930	8.712740	1	0	1236	90
420	54.991028	8.897800	1	0	1236	90
421	54.933780	9.257250	1	0	1236	90
422	56.576743	9.933941	1	0	1236	90
423	56.348150	8.350700	1	0	1236	90
424	55.819048	8.934247	1	0	1236	90
425	55.616280	8.485140	1	0	1236	90
426	56.046819	8.458910	1	0	1236	90
427	57.598300	10.410380	1	0	1236	90
428	55.704877	9.386336	1	0	1236	90
429	57.591370	9.967060	1	0	1236	90
430	55.458899	9.242282	1	0	1236	90
431	56.412700	10.880130	1	0	1236	90
432	55.700055	8.944269	1	0	1236	90
433	56.952020	8.588200	1	0	1236	90
434	56.135668	8.549849	1	0	1236	90
435	56.491830	8.597680	1	0	1236	90
436	56.070622	9.380430	1	0	1236	90
437	56.361810	8.607960	1	0	1236	90
438	56.192928	9.692232	1	0	1236	90
439	56.132990	8.976180	1	0	1236	90
440	57.325252	9.768638	1	0	1236	90
441	55.464770	8.706800	1	0	1236	90
442	56.489649	9.815151	1	0	1236	90
443	54.936290	9.258140	1	0	1236	90
444	55.566327	9.088455	1	0	1236	90
445	56.348150	8.350700	1	0	1236	90
446	57.036077	9.079144	1	0	1236	90
447	55.618220	8.488570	1	0	1236	90
448	56.383504	9.504318	1	0	1236	90
449	57.723910	10.592090	1	0	1236	90
450	56.679471	9.584203	1	0	1236	90
451	57.590570	9.969820	1	0	1236	90
452	56.197372	9.775338	1	0	1236	90
453	56.412570	10.879580	1	0	1236	90
454	56.267150	10.326788	1	0	1236	90
455	56.957890	8.602450	1	0	1236	90
456	55.934222	9.081829	1	0	1236	90
457	56.490010	8.610060	1	0	1236	90
458	54.929629	9.401883	1	0	1236	90
459	56.361810	8.607960	1	0	1236	90
460	57.036340	9.482019	1	0	1236	90
461	56.133570	8.971100	1	0	1236	90
462	56.877623	9.239174	1	0	1236	90
463	55.468190	8.762000	1	0	1236	90
464	55.462360	8.985438	1	0	1236	90
465	54.935820	9.257940	1	0	1236	90
466	56.167508	8.287803	1	0	1236	90
467	56.345320	8.347660	1	0	1236	90
468	56.205740	8.550848	1	0	1236	90
469	55.617110	8.487290	1	0	1236	90
470	55.778263	8.949338	1	0	1236	90
471	57.723910	10.592090	1	0	1236	90
472	56.228964	9.022802	1	0	1236	90
473	57.591200	9.967900	1	0	1236	90
474	56.444876	9.301020	1	0	1236	90
475	56.411800	10.877340	1	0	1236	90
476	57.389673	10.414438	1	0	1236	90
477	56.957890	8.602450	1	0	1236	90
478	56.144809	8.962841	1	0	1236	90
479	56.491500	8.601930	1	0	1236	90
480	56.155470	9.332793	1	0	1236	90
481	56.363880	8.619940	1	0	1236	90
482	56.750126	9.640094	1	0	1236	90
483	56.133200	8.974870	1	0	1236	90
484	56.692575	9.230586	1	0	1236	90
485	55.465210	8.716640	1	0	1236	90
486	57.253826	10.234812	1	0	1236	90
487	54.934270	9.257460	1	0	1236	90
488	56.599974	9.704723	1	0	1236	90
489	56.348150	8.350700	1	0	1236	90
490	56.420869	9.371074	1	0	1236	90
491	55.616720	8.486390	1	0	1236	90
492	56.819287	8.449405	1	0	1236	90
493	57.723910	10.592090	1	0	1236	90
494	56.945875	8.684803	1	0	1236	90
495	57.591620	9.965000	1	0	1236	90
496	55.562105	8.830453	1	0	1236	90
497	56.409710	10.872760	1	0	1236	90
498	55.039759	8.732842	1	0	1236	90
499	56.958270	8.624060	1	0	1236	90
500	56.709436	9.162782	1	0	1236	90
501	56.490010	8.610060	1	0	1236	90
502	56.339702	8.493704	1	0	1236	90
503	56.365320	8.620530	1	0	1236	90
504	56.531307	10.301473	1	0	1236	90
505	56.133190	8.974640	1	0	1236	90
506	56.951876	10.009597	1	0	1236	90
507	55.465440	8.720420	1	0	1236	90
508	54.950233	9.545455	1	0	1236	90
509	54.936320	9.257880	1	0	1236	90
510	56.568488	9.560034	1	0	1236	90
511	56.345320	8.347660	1	0	1236	90
512	55.267640	9.632130	1	0	1236	90
513	55.616030	8.484400	1	0	1236	90
514	56.289336	9.291898	1	0	1236	90
515	57.598300	10.410380	1	0	1236	90
516	55.813967	9.285283	1	0	1236	90
517	57.591370	9.967060	1	0	1236	90
518	56.171572	9.490318	1	0	1236	90
519	56.411800	10.877340	1	0	1236	90
520	55.720306	8.686648	1	0	1236	90
521	56.956890	8.614700	1	0	1236	90
522	57.483984	9.887393	1	0	1236	90
523	56.490010	8.610060	1	0	1236	90
524	56.000688	9.187677	1	0	1236	90
525	56.361820	8.610500	1	0	1236	90
526	56.332566	10.579792	1	0	1236	90
527	56.133420	8.972880	1	0	1236	90
528	56.941107	9.753707	1	0	1236	90
529	55.467880	8.757390	1	0	1236	90
530	56.586408	9.987012	1	0	1236	90
531	54.934460	9.257490	1	0	1236	90
532	56.502494	10.234949	1	0	1236	90
533	56.346240	8.348850	1	0	1236	90
534	55.229915	9.603973	1	0	1236	90
535	55.617230	8.487550	1	0	1236	90
536	56.702046	10.282596	1	0	1236	90
537	57.723910	10.592090	1	0	1236	90
538	56.600056	10.231969	1	0	1236	90
539	57.591470	9.966300	1	0	1236	90
540	57.198657	10.383435	1	0	1236	90
541	56.411800	10.877340	1	0	1236	90
542	57.329665	10.362533	1	0	1236	90
543	56.958790	8.646950	1	0	1236	90
544	56.038866	9.115041	1	0	1236	90
545	56.490620	8.608070	1	0	1236	90
546	55.876423	9.289996	1	0	1236	90
547	56.364680	8.620360	1	0	1236	90
548	55.484198	9.214513	1	0	1236	90
549	56.133200	8.974870	1	0	1236	90
550	56.695562	10.180687	1	0	1236	90
551	55.464930	8.712740	1	0	1236	90
552	57.063157	9.989992	1	0	1236	90
553	54.932990	9.256970	1	0	1236	90
554	56.881873	9.582229	1	0	1236	90
555	56.348150	8.350700	1	0	1236	90
556	56.459862	10.705583	1	0	1236	90
557	55.617440	8.487860	1	0	1236	90
558	56.400966	10.812588	1	0	1236	90
559	57.724480	10.559290	1	0	1236	90
560	56.819617	8.519678	1	0	1236	90
561	57.591370	9.967060	1	0	1236	90
562	56.924405	9.828188	1	0	1236	90
563	56.412390	10.878980	1	0	1236	90
564	56.440124	8.910903	1	0	1236	90
565	56.952890	8.688050	1	0	1236	90
566	56.576647	9.048657	1	0	1236	90
567	56.489280	8.611280	1	0	1236	90
568	55.229922	8.923149	1	0	1236	90
569	56.365320	8.620530	1	0	1236	90
570	56.471009	9.615802	1	0	1236	90
571	56.133190	8.974640	1	0	1236	90
572	55.632876	9.146502	1	0	1236	90
573	55.464500	8.706870	1	0	1236	90
574	56.331988	9.812351	1	0	1236	90
575	54.933320	9.257100	1	0	1236	90
576	56.146613	10.147417	1	0	1236	90
577	56.347280	8.349970	1	0	1236	90
578	56.881841	9.204094	1	0	1236	90
579	55.616180	8.484240	1	0	1236	90
580	55.221206	8.787544	1	0	1236	90
581	57.693410	10.490460	1	0	1236	90
582	55.364253	9.590699	1	0	1236	90
583	57.591780	9.962220	1	0	1236	90
584	57.100789	9.027676	1	0	1236	90
585	56.412390	10.878980	1	0	1236	90
586	57.159468	9.575659	1	0	1236	90
587	56.958790	8.646950	1	0	1236	90
588	56.022707	9.192139	1	0	1236	90
589	56.489280	8.611280	1	0	1236	90
590	55.104509	9.359837	1	0	1236	90
591	56.363880	8.619940	1	0	1236	90
592	55.660295	8.934901	1	0	1236	90
593	56.133200	8.974870	1	0	1236	90
594	56.342680	10.453530	1	0	1236	90
595	55.465210	8.716640	1	0	1236	90
596	55.701344	9.235011	1	0	1236	90
597	54.936290	9.258140	1	0	1236	90
598	55.361334	9.157411	1	0	1236	90
599	56.344220	8.346060	1	0	1236	90
600	56.049796	9.341547	1	0	1236	90
601	55.616030	8.484400	1	0	1236	90
602	56.654343	10.023513	1	0	1236	90
603	57.722720	10.542720	1	0	1236	90
604	56.584256	9.334634	1	0	1236	90
605	57.591800	9.962520	1	0	1236	90
606	57.325402	10.103734	1	0	1236	90
607	56.409060	10.872000	1	0	1236	90
608	56.196594	9.801491	1	0	1236	90
609	56.960460	8.636720	1	0	1236	90
610	56.905347	10.140930	1	0	1236	90
611	56.486790	8.612230	1	0	1236	90
612	55.894929	9.453362	1	0	1236	90
613	56.361410	8.613880	1	0	1236	90
614	55.090433	8.689666	1	0	1236	90
615	56.133200	8.974870	1	0	1236	90
616	55.979136	9.979746	1	0	1236	90
617	55.468380	8.765760	1	0	1236	90
618	55.844513	8.400061	1	0	1236	90
619	54.936290	9.258140	1	0	1236	90
620	55.744378	9.402023	1	0	1236	90
621	56.347280	8.349970	1	0	1236	90
622	54.952665	9.579498	1	0	1236	90
623	55.617440	8.487860	1	0	1236	90
624	56.291172	8.880854	1	0	1236	90
625	57.715010	10.530930	1	0	1236	90
626	55.840946	9.652902	1	0	1236	90
627	57.591370	9.967060	1	0	1236	90
628	56.651097	9.046484	1	0	1236	90
629	56.408000	10.871420	1	0	1236	90
630	55.971278	9.735387	1	0	1236	90
631	56.955480	8.593470	1	0	1236	90
632	56.151440	9.791614	1	0	1236	90
633	56.486790	8.612230	1	0	1236	90
634	56.915653	8.868674	1	0	1236	90
635	56.361820	8.610500	1	0	1236	90
636	56.438125	9.675946	1	0	1236	90
637	56.133630	8.968230	1	0	1236	90
638	56.457890	9.440887	1	0	1236	90
639	55.466160	8.730690	1	0	1236	90
640	55.948996	10.170695	1	0	1236	90
641	54.932990	9.256970	1	0	1236	90
642	55.815738	9.384476	1	0	1236	90
643	56.343730	8.344940	1	0	1236	90
644	55.239786	9.367238	1	0	1236	90
645	55.618220	8.488570	1	0	1236	90
646	56.215365	9.644966	1	0	1236	90
647	57.598300	10.410380	1	0	1236	90
648	55.486143	8.978185	1	0	1236	90
649	57.591800	9.962520	1	0	1236	90
650	56.280528	9.240242	1	0	1236	90
651	56.411800	10.877340	1	0	1236	90
652	56.774696	10.149340	1	0	1236	90
653	56.957890	8.602450	1	0	1236	90
654	57.062151	8.569606	1	0	1236	90
655	56.490010	8.610060	1	0	1236	90
656	55.872299	8.903242	1	0	1236	90
