Random15000
 
VEHICLE
NUMBER     CAPACITY
  8           1


CUSTOMER						
CUST NO,   XCOORD,	YCOORD,      DEMAND  READY TIME DUE DATE SERVICE TIME   
356	54.923399	8.739834	1	0	1236	90
357	56.124840	9.806690	1	0	1236	90
358	55.349200	9.258473	1	0	1236	90
359	54.904955	9.303819	1	0	1236	90
360	56.126628	9.755889	1	0	1236	90
361	56.479709	10.483983	1	0	1236	90
362	57.416779	9.900509	1	0	1236	90
363	56.214890	8.482100	1	0	1236	90
364	55.630089	8.809295	1	0	1236	90
365	56.467737	9.050360	1	0	1236	90
366	55.785192	9.773683	1	0	1236	90
367	56.362568	9.157471	1	0	1236	90
368	56.583919	8.914720	1	0	1236	90
369	57.236824	9.660688	1	0	1236	90
370	56.337686	10.829562	1	0	1236	90
371	55.866608	9.176669	1	0	1236	90
372	55.154661	9.172717	1	0	1236	90
373	55.898681	9.424771	1	0	1236	90
374	56.888018	9.310129	1	0	1236	90
375	55.744882	9.611968	1	0	1236	90
376	56.465046	8.970119	1	0	1236	90
377	56.855129	9.656827	1	0	1236	90
378	56.422569	10.390023	1	0	1236	90
379	56.481465	8.591193	1	0	1236	90
380	56.973920	9.208317	1	0	1236	90
381	55.550184	9.245578	1	0	1236	90
382	57.314304	10.140089	1	0	1236	90
383	56.779005	8.358712	1	0	1236	90
384	55.992123	9.313726	1	0	1236	90
385	56.385689	9.111122	1	0	1236	90
386	56.968721	9.518603	1	0	1236	90
387	57.353860	10.219095	1	0	1236	90
388	56.432746	9.712913	1	0	1236	90
389	57.154230	9.818184	1	0	1236	90
390	55.728304	9.013899	1	0	1236	90
391	57.051591	8.552819	1	0	1236	90
392	56.465635	9.994756	1	0	1236	90
393	55.909282	9.756321	1	0	1236	90
394	56.625879	10.099786	1	0	1236	90
395	56.552898	9.614391	1	0	1236	90
396	56.491513	10.441620	1	0	1236	90
397	56.452211	9.672109	1	0	1236	90
398	56.733033	9.492225	1	0	1236	90
399	57.071820	10.138005	1	0	1236	90
400	55.880606	9.800222	1	0	1236	90
401	56.609063	9.513283	1	0	1236	90
402	55.796268	8.747427	1	0	1236	90
403	54.938422	8.989406	1	0	1236	90
404	57.281222	9.969472	1	0	1236	90
405	55.724897	9.253393	1	0	1236	90
406	56.237954	8.789308	1	0	1236	90
407	57.588451	10.340433	1	0	1236	90
408	56.814446	9.738450	1	0	1236	90
409	55.345619	9.462497	1	0	1236	90
410	56.113562	8.367189	1	0	1236	90
411	56.235637	9.183453	1	0	1236	90
412	55.973203	9.622203	1	0	1236	90
413	56.550858	9.555388	1	0	1236	90
414	55.282339	8.951855	1	0	1236	90
415	55.232567	8.953904	1	0	1236	90
416	55.959317	9.961329	1	0	1236	90
417	57.371494	9.788082	1	0	1236	90
418	56.551902	9.013590	1	0	1236	90
419	55.721058	9.288169	1	0	1236	90
420	56.552703	10.181218	1	0	1236	90
421	56.158197	9.987183	1	0	1236	90
422	57.028672	9.408388	1	0	1236	90
423	55.609622	8.523895	1	0	1236	90
424	56.455716	8.688160	1	0	1236	90
425	56.120099	8.958826	1	0	1236	90
426	57.178422	10.179846	1	0	1236	90
427	56.081664	9.743320	1	0	1236	90
428	56.788539	9.741724	1	0	1236	90
429	54.931880	9.573163	1	0	1236	90
430	56.737781	8.668190	1	0	1236	90
431	55.895538	9.614139	1	0	1236	90
432	57.149199	9.584886	1	0	1236	90
433	56.073372	9.685385	1	0	1236	90
434	55.373575	9.419580	1	0	1236	90
435	56.483886	9.828566	1	0	1236	90
436	55.293695	9.233725	1	0	1236	90
437	56.464610	9.228352	1	0	1236	90
438	55.434163	8.730549	1	0	1236	90
439	56.422744	10.076463	1	0	1236	90
440	56.466230	10.514199	1	0	1236	90
441	56.681887	9.714642	1	0	1236	90
442	57.053345	9.792969	1	0	1236	90
443	56.810116	8.697414	1	0	1236	90
444	56.470011	8.584364	1	0	1236	90
445	55.985029	9.788230	1	0	1236	90
446	54.871884	9.298478	1	0	1236	90
447	56.328899	9.436693	1	0	1236	90
448	55.701161	9.553390	1	0	1236	90
449	57.106190	9.584081	1	0	1236	90
450	56.823918	9.456557	1	0	1236	90
451	56.302702	8.737048	1	0	1236	90
452	55.761040	9.438371	1	0	1236	90
453	55.748236	9.561230	1	0	1236	90
454	56.410985	10.045967	1	0	1236	90
455	56.544114	10.064894	1	0	1236	90
456	57.487572	9.950244	1	0	1236	90
457	55.222607	8.992615	1	0	1236	90
458	56.385616	9.997568	1	0	1236	90
459	55.737810	9.330081	1	0	1236	90
460	57.321071	10.429486	1	0	1236	90
461	56.944936	9.353135	1	0	1236	90
462	55.332322	9.484269	1	0	1236	90
463	55.714967	8.763325	1	0	1236	90
464	56.551634	9.566727	1	0	1236	90
465	55.685344	8.943991	1	0	1236	90
466	57.052056	8.862572	1	0	1236	90
467	56.182331	10.066370	1	0	1236	90
468	55.798936	9.419068	1	0	1236	90
469	55.086690	9.108969	1	0	1236	90
470	57.316993	9.792160	1	0	1236	90
471	56.160887	9.973007	1	0	1236	90
472	56.571402	9.421564	1	0	1236	90
473	57.520502	10.438111	1	0	1236	90
474	55.781324	9.639280	1	0	1236	90
475	56.933151	10.008630	1	0	1236	90
476	56.336685	8.947212	1	0	1236	90
477	55.630861	8.868108	1	0	1236	90
478	57.066147	8.875484	1	0	1236	90
479	56.419023	9.526887	1	0	1236	90
480	57.124333	9.877590	1	0	1236	90
481	56.438388	8.917167	1	0	1236	90
482	55.976924	10.102951	1	0	1236	90
483	56.685714	9.032310	1	0	1236	90
484	56.315932	9.183594	1	0	1236	90
485	57.516175	10.229959	1	0	1236	90
486	56.517564	8.966055	1	0	1236	90
487	56.284218	10.000087	1	0	1236	90
488	56.262349	9.359505	1	0	1236	90
489	56.130385	9.291169	1	0	1236	90
490	57.348535	10.343526	1	0	1236	90
491	55.464843	8.564070	1	0	1236	90
492	56.598691	8.683010	1	0	1236	90
493	56.752355	8.810047	1	0	1236	90
494	55.777912	8.463344	1	0	1236	90
495	56.194341	8.854705	1	0	1236	90
496	57.311787	10.448498	1	0	1236	90
497	56.110375	8.639169	1	0	1236	90
498	55.287671	8.923519	1	0	1236	90
499	56.161165	9.064716	1	0	1236	90
500	56.675940	9.697239	1	0	1236	90
501	56.874450	8.685029	1	0	1236	90
502	56.609567	8.827076	1	0	1236	90
503	56.673586	9.072883	1	0	1236	90
504	57.092215	10.238358	1	0	1236	90
505	56.969963	8.901694	1	0	1236	90
506	56.357898	9.634632	1	0	1236	90
507	55.498518	8.797903	1	0	1236	90
508	55.893434	9.202968	1	0	1236	90
509	56.538254	9.813401	1	0	1236	90
510	56.755273	10.094773	1	0	1236	90
511	54.943158	8.803565	1	0	1236	90
512	55.017418	9.355255	1	0	1236	90
513	56.561087	8.753615	1	0	1236	90
514	56.370060	8.968371	1	0	1236	90
515	55.704736	9.842948	1	0	1236	90
516	56.321002	9.361326	1	0	1236	90
517	56.365908	10.298552	1	0	1236	90
518	56.709007	9.156439	1	0	1236	90
519	56.946350	9.930747	1	0	1236	90
520	56.318944	10.624733	1	0	1236	90
521	56.699043	9.422936	1	0	1236	90
522	56.944719	9.325689	1	0	1236	90
523	56.272547	9.330547	1	0	1236	90
524	56.416368	10.193207	1	0	1236	90
525	56.195631	9.981497	1	0	1236	90
526	57.127175	9.392398	1	0	1236	90
527	55.562946	9.688731	1	0	1236	90
528	57.219762	10.017149	1	0	1236	90
529	56.123753	8.857962	1	0	1236	90
530	56.996297	10.276738	1	0	1236	90
531	57.002783	9.819932	1	0	1236	90
532	55.933749	9.975505	1	0	1236	90
533	56.450747	10.754125	1	0	1236	90
534	56.368034	8.328053	1	0	1236	90
535	55.528366	9.196606	1	0	1236	90
536	55.242419	9.111765	1	0	1236	90
537	55.375900	9.067030	1	0	1236	90
538	56.617350	8.780563	1	0	1236	90
539	56.996381	9.161662	1	0	1236	90
540	57.564343	10.195678	1	0	1236	90
541	55.045005	8.840577	1	0	1236	90
542	55.800751	9.421239	1	0	1236	90
543	56.518871	9.563386	1	0	1236	90
544	56.306025	9.119248	1	0	1236	90
545	57.029126	10.081616	1	0	1236	90
546	56.419561	9.058814	1	0	1236	90
547	57.199447	9.595576	1	0	1236	90
548	57.280290	10.057616	1	0	1236	90
549	55.503348	9.180287	1	0	1236	90
550	55.387569	9.453446	1	0	1236	90
551	56.734692	9.170613	1	0	1236	90
552	56.752736	8.564904	1	0	1236	90
553	57.035000	9.447746	1	0	1236	90
554	57.279824	9.958178	1	0	1236	90
555	56.864942	9.419419	1	0	1236	90
556	56.867108	10.087551	1	0	1236	90
557	56.376067	9.831600	1	0	1236	90
558	57.003727	9.570805	1	0	1236	90
559	56.639001	9.214884	1	0	1236	90
560	56.795254	8.847754	1	0	1236	90
561	55.642407	9.215926	1	0	1236	90
562	55.718852	8.698449	1	0	1236	90
563	55.570942	8.818860	1	0	1236	90
564	55.853645	8.865642	1	0	1236	90
565	57.084608	10.188176	1	0	1236	90
566	56.035321	9.944307	1	0	1236	90
567	56.313975	8.669732	1	0	1236	90
568	56.341407	8.864979	1	0	1236	90
569	57.525172	10.146238	1	0	1236	90
570	54.968860	9.024886	1	0	1236	90
571	55.779197	9.079032	1	0	1236	90
572	57.496991	10.010732	1	0	1236	90
573	56.065762	9.456179	1	0	1236	90
574	57.373315	10.200458	1	0	1236	90
575	57.376488	10.269153	1	0	1236	90
576	55.986482	9.498011	1	0	1236	90
577	56.087882	10.123264	1	0	1236	90
578	56.373329	9.898590	1	0	1236	90
579	55.113674	8.783700	1	0	1236	90
580	56.130208	10.101656	1	0	1236	90
581	56.187029	9.784228	1	0	1236	90
582	56.680859	10.252027	1	0	1236	90
583	57.561545	10.307801	1	0	1236	90
584	55.245245	9.634586	1	0	1236	90
585	55.631565	9.201949	1	0	1236	90
586	55.547120	8.382817	1	0	1236	90
587	55.075331	9.299336	1	0	1236	90
588	56.903519	9.794483	1	0	1236	90
589	55.985011	9.808131	1	0	1236	90
590	56.445607	8.624074	1	0	1236	90
591	57.071989	9.276377	1	0	1236	90
592	55.826623	9.234826	1	0	1236	90
593	56.689070	9.779310	1	0	1236	90
594	56.346269	9.696598	1	0	1236	90
595	56.660915	8.746871	1	0	1236	90
596	55.366904	9.245283	1	0	1236	90
597	57.181584	9.715573	1	0	1236	90
598	56.522449	9.279995	1	0	1236	90
599	55.168891	9.102495	1	0	1236	90
600	56.062331	9.158855	1	0	1236	90
601	56.916085	8.776812	1	0	1236	90
602	56.776997	9.942387	1	0	1236	90
603	56.174923	8.625117	1	0	1236	90
604	55.711218	9.025547	1	0	1236	90
605	56.318756	10.402971	1	0	1236	90
606	55.973745	9.656429	1	0	1236	90
607	55.890792	9.365122	1	0	1236	90
608	56.596244	9.617285	1	0	1236	90
609	55.089147	8.770504	1	0	1236	90
610	56.107722	9.731679	1	0	1236	90
611	55.549647	8.806510	1	0	1236	90
612	56.804320	10.124792	1	0	1236	90
613	55.946497	9.247989	1	0	1236	90
614	56.381193	9.860700	1	0	1236	90
615	55.866608	9.267952	1	0	1236	90
616	56.211696	9.210469	1	0	1236	90
617	56.793842	8.944199	1	0	1236	90
618	56.981381	9.617400	1	0	1236	90
619	57.142635	9.613043	1	0	1236	90
620	56.131648	8.861230	1	0	1236	90
621	56.798233	8.994644	1	0	1236	90
622	56.406638	10.538463	1	0	1236	90
623	57.055013	9.370247	1	0	1236	90
624	57.058495	9.372619	1	0	1236	90
625	56.494286	10.066597	1	0	1236	90
626	56.982089	9.790287	1	0	1236	90
627	57.390617	9.934198	1	0	1236	90
628	54.951065	9.524251	1	0	1236	90
629	56.079063	9.622271	1	0	1236	90
630	56.540507	8.607664	1	0	1236	90
631	56.611241	9.154850	1	0	1236	90
632	57.070457	8.649441	1	0	1236	90
633	55.900117	9.674742	1	0	1236	90
634	56.012964	9.642218	1	0	1236	90
635	56.443354	9.465394	1	0	1236	90
636	57.502129	10.316130	1	0	1236	90
637	55.161304	9.255785	1	0	1236	90
638	56.487683	10.187746	1	0	1236	90
639	55.674012	9.000534	1	0	1236	90
640	55.889060	8.621371	1	0	1236	90
641	54.955923	9.121426	1	0	1236	90
642	55.997910	8.872394	1	0	1236	90
643	56.737291	10.109329	1	0	1236	90
644	56.334282	9.806335	1	0	1236	90
645	56.656510	9.398035	1	0	1236	90
646	56.073317	9.294743	1	0	1236	90
647	57.544162	10.380511	1	0	1236	90
648	54.889677	9.079133	1	0	1236	90
649	55.609723	9.324133	1	0	1236	90
650	55.991068	9.160507	1	0	1236	90
651	55.406792	9.249846	1	0	1236	90
652	56.607105	8.892139	1	0	1236	90
653	56.476116	8.588852	1	0	1236	90
654	56.726035	9.336072	1	0	1236	90
655	56.286157	10.389947	1	0	1236	90
656	55.382584	9.394874	1	0	1236	90
