Mix500
 
VEHICLE
NUMBER     CAPACITY
  8           1


CUSTOMER						
CUST NO,   XCOORD,	YCOORD,      DEMAND  READY TIME DUE DATE SERVICE TIME   
356	56.281272	9.583862	1	0	1236	90
357	56.347830	8.350470	1	0	1236	90
358	56.198685	9.724324	1	0	1236	90
359	55.618030	8.488460	1	0	1236	90
360	55.589238	8.715793	1	0	1236	90
361	57.625070	10.435480	1	0	1236	90
362	55.547531	8.788760	1	0	1236	90
363	57.591470	9.966300	1	0	1236	90
364	56.384254	9.428682	1	0	1236	90
365	56.411800	10.877340	1	0	1236	90
366	55.026859	8.886222	1	0	1236	90
367	56.960460	8.636720	1	0	1236	90
368	56.037066	9.190816	1	0	1236	90
369	56.491830	8.597680	1	0	1236	90
370	55.823123	9.626369	1	0	1236	90
371	56.365310	8.620900	1	0	1236	90
372	54.966179	8.952418	1	0	1236	90
373	56.133570	8.971100	1	0	1236	90
374	55.957554	8.617150	1	0	1236	90
375	55.464930	8.712740	1	0	1236	90
376	55.103509	8.815260	1	0	1236	90
377	54.933780	9.257250	1	0	1236	90
378	57.377402	10.258630	1	0	1236	90
379	56.348150	8.350700	1	0	1236	90
380	57.110480	9.075374	1	0	1236	90
381	55.618030	8.488460	1	0	1236	90
382	54.998265	8.846754	1	0	1236	90
383	57.598300	10.410380	1	0	1236	90
384	57.004764	9.165125	1	0	1236	90
385	57.591800	9.962520	1	0	1236	90
386	55.957203	8.453160	1	0	1236	90
387	56.412700	10.880130	1	0	1236	90
388	55.344839	9.221174	1	0	1236	90
389	56.960460	8.636720	1	0	1236	90
390	55.997682	10.065361	1	0	1236	90
391	56.490910	8.606490	1	0	1236	90
392	56.861382	9.949013	1	0	1236	90
393	56.361810	8.607960	1	0	1236	90
394	56.800310	9.683074	1	0	1236	90
395	56.133330	8.977860	1	0	1236	90
396	57.189581	10.269588	1	0	1236	90
397	55.467880	8.757390	1	0	1236	90
398	56.801940	8.964776	1	0	1236	90
399	54.934460	9.257490	1	0	1236	90
400	56.149557	8.570984	1	0	1236	90
401	56.347830	8.350470	1	0	1236	90
402	55.300458	8.876987	1	0	1236	90
403	55.616720	8.486390	1	0	1236	90
404	55.853164	9.372364	1	0	1236	90
405	57.715010	10.530930	1	0	1236	90
406	56.590936	10.103437	1	0	1236	90
407	57.591810	9.962230	1	0	1236	90
408	55.684309	8.849868	1	0	1236	90
409	56.408000	10.871420	1	0	1236	90
410	56.454104	8.340469	1	0	1236	90
411	56.958270	8.624060	1	0	1236	90
412	55.390554	9.440800	1	0	1236	90
413	56.488030	8.612240	1	0	1236	90
414	55.724763	9.104837	1	0	1236	90
415	56.364680	8.620360	1	0	1236	90
416	56.617116	10.140569	1	0	1236	90
417	56.133190	8.974640	1	0	1236	90
418	56.666815	9.076282	1	0	1236	90
419	55.468190	8.762000	1	0	1236	90
420	57.433661	10.439042	1	0	1236	90
421	54.933780	9.257250	1	0	1236	90
422	55.878075	9.549139	1	0	1236	90
423	56.345320	8.347660	1	0	1236	90
424	56.313818	8.862503	1	0	1236	90
425	55.617230	8.487550	1	0	1236	90
426	57.704340	10.490672	1	0	1236	90
427	57.662010	10.465160	1	0	1236	90
428	56.677655	9.335341	1	0	1236	90
429	57.591750	9.963380	1	0	1236	90
430	56.384254	9.428682	1	0	1236	90
431	56.408000	10.871420	1	0	1236	90
432	56.427214	10.668202	1	0	1236	90
433	56.958790	8.646950	1	0	1236	90
434	56.319153	9.973685	1	0	1236	90
435	56.491300	8.601540	1	0	1236	90
436	56.468090	8.640463	1	0	1236	90
437	56.361680	8.616310	1	0	1236	90
438	57.377402	10.258630	1	0	1236	90
439	56.133420	8.972880	1	0	1236	90
440	56.276802	9.734338	1	0	1236	90
441	55.468190	8.762000	1	0	1236	90
442	57.389262	10.298957	1	0	1236	90
443	54.935820	9.257940	1	0	1236	90
444	56.425379	9.129140	1	0	1236	90
445	56.348150	8.350700	1	0	1236	90
446	57.302392	10.418931	1	0	1236	90
447	55.616180	8.484240	1	0	1236	90
448	56.336838	9.389018	1	0	1236	90
449	57.715010	10.530930	1	0	1236	90
450	57.195446	9.681793	1	0	1236	90
451	57.591620	9.965000	1	0	1236	90
452	56.991663	8.940091	1	0	1236	90
453	56.412780	10.880070	1	0	1236	90
454	55.731479	9.583374	1	0	1236	90
455	56.955480	8.593470	1	0	1236	90
456	57.233757	9.790845	1	0	1236	90
457	56.490010	8.610060	1	0	1236	90
458	55.884310	8.527631	1	0	1236	90
459	56.364680	8.620360	1	0	1236	90
460	56.410545	9.414650	1	0	1236	90
461	56.133190	8.974640	1	0	1236	90
462	57.377402	10.258630	1	0	1236	90
463	55.464930	8.712740	1	0	1236	90
464	56.041228	10.091874	1	0	1236	90
465	54.936320	9.257880	1	0	1236	90
466	56.019393	8.981257	1	0	1236	90
467	56.345690	8.348210	1	0	1236	90
468	57.407894	9.863848	1	0	1236	90
469	55.617440	8.487860	1	0	1236	90
470	57.279150	10.282128	1	0	1236	90
471	57.722720	10.542720	1	0	1236	90
472	57.182927	9.776074	1	0	1236	90
473	57.590570	9.969820	1	0	1236	90
474	56.468090	8.640463	1	0	1236	90
475	56.410470	10.874340	1	0	1236	90
476	57.549946	10.008577	1	0	1236	90
477	56.952890	8.688050	1	0	1236	90
478	55.661416	8.943169	1	0	1236	90
479	56.490620	8.608070	1	0	1236	90
480	56.418543	9.075456	1	0	1236	90
481	56.365310	8.620900	1	0	1236	90
482	55.500368	9.240329	1	0	1236	90
483	56.133630	8.968230	1	0	1236	90
484	55.422147	9.421609	1	0	1236	90
485	55.467380	8.749610	1	0	1236	90
486	55.981252	9.203311	1	0	1236	90
487	54.934270	9.257460	1	0	1236	90
488	56.694631	9.726861	1	0	1236	90
489	56.344220	8.346060	1	0	1236	90
490	55.289539	9.460325	1	0	1236	90
491	55.616030	8.484400	1	0	1236	90
492	57.182927	9.776074	1	0	1236	90
493	57.625070	10.435480	1	0	1236	90
494	57.580920	10.218904	1	0	1236	90
495	57.591470	9.966300	1	0	1236	90
496	55.026859	8.886222	1	0	1236	90
497	56.412570	10.879580	1	0	1236	90
498	57.283886	10.208172	1	0	1236	90
499	56.958790	8.646950	1	0	1236	90
500	55.141993	9.306575	1	0	1236	90
501	56.486790	8.612230	1	0	1236	90
502	55.634666	8.880710	1	0	1236	90
503	56.362750	8.618770	1	0	1236	90
504	57.129877	9.120794	1	0	1236	90
505	56.133330	8.977860	1	0	1236	90
506	57.443253	10.447846	1	0	1236	90
507	55.465210	8.716640	1	0	1236	90
