Mix5000
 
VEHICLE
NUMBER     CAPACITY
  8           1


CUSTOMER						
CUST NO,   XCOORD,	YCOORD,      DEMAND  READY TIME DUE DATE SERVICE TIME   
356	55.938077	9.049045	1	0	1236	90
357	56.348150	8.350700	1	0	1236	90
358	56.716930	9.426870	1	0	1236	90
359	55.617810	8.488310	1	0	1236	90
360	55.989050	8.911521	1	0	1236	90
361	57.598300	10.410380	1	0	1236	90
362	55.573047	9.437620	1	0	1236	90
363	57.590570	9.969820	1	0	1236	90
364	56.860982	9.777813	1	0	1236	90
365	56.409710	10.872760	1	0	1236	90
366	56.384827	10.677769	1	0	1236	90
367	56.952890	8.679320	1	0	1236	90
368	56.237831	9.046745	1	0	1236	90
369	56.488030	8.612240	1	0	1236	90
370	56.321399	9.875508	1	0	1236	90
371	56.361460	8.606170	1	0	1236	90
372	56.207537	9.628020	1	0	1236	90
373	56.133200	8.974870	1	0	1236	90
374	57.083676	10.192662	1	0	1236	90
375	55.468380	8.765760	1	0	1236	90
376	56.217942	8.755746	1	0	1236	90
377	54.933320	9.257100	1	0	1236	90
378	56.869709	10.126845	1	0	1236	90
379	56.347830	8.350470	1	0	1236	90
380	56.174657	8.976727	1	0	1236	90
381	55.617110	8.487290	1	0	1236	90
382	55.679178	8.518554	1	0	1236	90
383	57.722720	10.542720	1	0	1236	90
384	56.298136	10.479407	1	0	1236	90
385	57.591750	9.963380	1	0	1236	90
386	56.183589	9.465270	1	0	1236	90
387	56.411800	10.877340	1	0	1236	90
388	56.674239	9.789902	1	0	1236	90
389	56.957890	8.602450	1	0	1236	90
390	54.980455	9.167154	1	0	1236	90
391	56.490620	8.608070	1	0	1236	90
392	55.671139	9.024388	1	0	1236	90
393	56.365320	8.620530	1	0	1236	90
394	56.623100	10.267090	1	0	1236	90
395	56.133630	8.968230	1	0	1236	90
396	56.636518	9.669677	1	0	1236	90
397	55.465440	8.720420	1	0	1236	90
398	56.983012	8.841540	1	0	1236	90
399	54.936290	9.258140	1	0	1236	90
400	55.942370	9.304682	1	0	1236	90
401	56.346240	8.348850	1	0	1236	90
402	56.722772	8.890885	1	0	1236	90
403	55.616280	8.485140	1	0	1236	90
404	55.445328	8.670987	1	0	1236	90
405	57.662010	10.465160	1	0	1236	90
406	56.247748	9.577428	1	0	1236	90
407	57.591780	9.962220	1	0	1236	90
408	57.292443	10.358788	1	0	1236	90
409	56.410470	10.874340	1	0	1236	90
410	56.953789	9.093919	1	0	1236	90
411	56.952890	8.679320	1	0	1236	90
412	56.845345	9.631724	1	0	1236	90
413	56.491500	8.601930	1	0	1236	90
414	56.208545	8.611498	1	0	1236	90
415	56.365320	8.620530	1	0	1236	90
416	57.020696	9.471298	1	0	1236	90
417	56.133570	8.971100	1	0	1236	90
418	55.140914	9.064375	1	0	1236	90
419	55.465210	8.716640	1	0	1236	90
420	56.285397	9.967513	1	0	1236	90
421	54.933780	9.257250	1	0	1236	90
422	55.030667	8.917514	1	0	1236	90
423	56.347280	8.349970	1	0	1236	90
424	55.459049	9.379782	1	0	1236	90
425	55.616720	8.486390	1	0	1236	90
426	56.498966	10.177453	1	0	1236	90
427	57.723910	10.592090	1	0	1236	90
428	56.430802	8.894238	1	0	1236	90
429	57.590570	9.969820	1	0	1236	90
430	56.513560	9.776080	1	0	1236	90
431	56.409060	10.872000	1	0	1236	90
432	56.590373	8.609972	1	0	1236	90
433	56.956890	8.614700	1	0	1236	90
434	54.914645	8.776944	1	0	1236	90
435	56.490010	8.610060	1	0	1236	90
436	57.220811	9.837164	1	0	1236	90
437	56.364680	8.620360	1	0	1236	90
438	56.902136	8.566364	1	0	1236	90
439	56.133200	8.974870	1	0	1236	90
440	56.912935	8.651813	1	0	1236	90
441	55.464770	8.706800	1	0	1236	90
442	54.907640	9.050995	1	0	1236	90
443	54.936290	9.258140	1	0	1236	90
444	57.234821	10.457029	1	0	1236	90
445	56.343710	8.345330	1	0	1236	90
446	56.499018	8.914927	1	0	1236	90
447	55.617440	8.487860	1	0	1236	90
448	57.176562	9.826537	1	0	1236	90
449	57.662010	10.465160	1	0	1236	90
450	56.492541	9.625613	1	0	1236	90
451	57.591800	9.962520	1	0	1236	90
452	55.317744	9.220785	1	0	1236	90
453	56.410470	10.874340	1	0	1236	90
454	54.958855	9.291989	1	0	1236	90
455	56.952890	8.688050	1	0	1236	90
456	56.234754	9.837946	1	0	1236	90
457	56.486790	8.612230	1	0	1236	90
458	56.250916	9.582768	1	0	1236	90
459	56.361820	8.610500	1	0	1236	90
460	55.033591	9.302910	1	0	1236	90
461	56.132840	8.977710	1	0	1236	90
462	55.237756	9.119071	1	0	1236	90
463	55.467880	8.757390	1	0	1236	90
464	55.988898	8.889887	1	0	1236	90
465	54.936290	9.258140	1	0	1236	90
466	56.613172	9.333624	1	0	1236	90
467	56.344220	8.346060	1	0	1236	90
468	55.567366	8.399260	1	0	1236	90
469	55.617810	8.488310	1	0	1236	90
470	56.710984	9.124043	1	0	1236	90
471	57.590670	10.408510	1	0	1236	90
472	56.860918	8.695907	1	0	1236	90
473	57.591370	9.967060	1	0	1236	90
474	56.261171	9.380780	1	0	1236	90
475	56.409710	10.872760	1	0	1236	90
476	56.454285	9.775180	1	0	1236	90
477	56.958790	8.646950	1	0	1236	90
478	56.655589	10.155075	1	0	1236	90
479	56.491510	8.600610	1	0	1236	90
480	56.163137	9.889910	1	0	1236	90
481	56.363880	8.619940	1	0	1236	90
482	56.518578	9.267303	1	0	1236	90
483	56.132840	8.977710	1	0	1236	90
484	55.393064	8.687761	1	0	1236	90
485	55.467880	8.757390	1	0	1236	90
486	57.167806	9.906549	1	0	1236	90
487	54.935040	9.257610	1	0	1236	90
488	55.733958	9.182033	1	0	1236	90
489	56.348150	8.350700	1	0	1236	90
490	56.607169	10.140759	1	0	1236	90
491	55.617810	8.488310	1	0	1236	90
492	56.462094	9.112832	1	0	1236	90
493	57.715010	10.530930	1	0	1236	90
494	57.134710	9.554262	1	0	1236	90
495	57.591780	9.962220	1	0	1236	90
496	55.556785	9.431698	1	0	1236	90
497	56.412780	10.880070	1	0	1236	90
498	57.549194	10.101686	1	0	1236	90
499	56.957890	8.602450	1	0	1236	90
500	56.795045	9.252059	1	0	1236	90
501	56.491510	8.600610	1	0	1236	90
502	56.729687	9.248141	1	0	1236	90
503	56.361810	8.607960	1	0	1236	90
504	56.048876	9.087839	1	0	1236	90
505	56.133630	8.968230	1	0	1236	90
506	55.504775	9.227562	1	0	1236	90
507	55.467380	8.749610	1	0	1236	90
508	56.200578	8.946229	1	0	1236	90
509	54.933320	9.257100	1	0	1236	90
510	55.132794	9.006124	1	0	1236	90
511	56.347830	8.350470	1	0	1236	90
512	56.636485	10.288305	1	0	1236	90
513	55.617810	8.488310	1	0	1236	90
514	56.374996	10.822583	1	0	1236	90
515	57.722720	10.542720	1	0	1236	90
516	55.933833	9.224834	1	0	1236	90
517	57.591810	9.962230	1	0	1236	90
518	55.402152	8.953623	1	0	1236	90
519	56.408450	10.871580	1	0	1236	90
520	56.602840	10.276868	1	0	1236	90
521	56.952020	8.588200	1	0	1236	90
522	56.247619	9.802511	1	0	1236	90
523	56.490910	8.606490	1	0	1236	90
524	56.209495	9.785469	1	0	1236	90
525	56.361820	8.610500	1	0	1236	90
526	56.897174	9.390494	1	0	1236	90
527	56.132850	8.977560	1	0	1236	90
528	55.966836	9.543954	1	0	1236	90
529	55.464930	8.712740	1	0	1236	90
530	55.829277	9.009272	1	0	1236	90
531	54.932990	9.256970	1	0	1236	90
532	57.083408	9.375747	1	0	1236	90
533	56.343620	8.345210	1	0	1236	90
534	55.899952	8.889303	1	0	1236	90
535	55.617810	8.488310	1	0	1236	90
536	55.785372	9.809194	1	0	1236	90
537	57.693410	10.490460	1	0	1236	90
538	56.412768	10.537898	1	0	1236	90
539	57.591810	9.962230	1	0	1236	90
540	56.087311	10.018795	1	0	1236	90
541	56.409060	10.872000	1	0	1236	90
542	56.493621	8.779657	1	0	1236	90
543	56.955080	8.669790	1	0	1236	90
544	57.300072	9.729026	1	0	1236	90
545	56.490010	8.610060	1	0	1236	90
546	56.467715	10.760176	1	0	1236	90
547	56.361410	8.613880	1	0	1236	90
548	56.942801	10.056386	1	0	1236	90
549	56.133190	8.974640	1	0	1236	90
550	55.765287	9.115932	1	0	1236	90
551	55.466160	8.730690	1	0	1236	90
552	55.469382	8.741503	1	0	1236	90
553	54.933320	9.257100	1	0	1236	90
554	56.302544	10.642718	1	0	1236	90
555	56.343730	8.344940	1	0	1236	90
556	56.953856	10.177359	1	0	1236	90
557	55.618030	8.488460	1	0	1236	90
558	56.389826	9.111736	1	0	1236	90
559	57.722720	10.542720	1	0	1236	90
560	56.209768	9.546810	1	0	1236	90
561	57.591620	9.965000	1	0	1236	90
562	56.588856	10.283494	1	0	1236	90
563	56.412780	10.880070	1	0	1236	90
564	56.454285	9.775180	1	0	1236	90
565	56.952890	8.679320	1	0	1236	90
566	56.365120	9.852459	1	0	1236	90
567	56.486790	8.612230	1	0	1236	90
568	55.570769	9.055355	1	0	1236	90
569	56.364680	8.620360	1	0	1236	90
570	55.181974	9.488286	1	0	1236	90
571	56.132850	8.977560	1	0	1236	90
572	56.111223	9.221799	1	0	1236	90
573	55.465440	8.720420	1	0	1236	90
574	55.990802	8.391213	1	0	1236	90
575	54.936320	9.257880	1	0	1236	90
576	55.842402	9.712219	1	0	1236	90
577	56.347830	8.350470	1	0	1236	90
578	57.454526	10.394012	1	0	1236	90
579	55.617440	8.487860	1	0	1236	90
580	57.125651	9.920533	1	0	1236	90
581	57.590670	10.408510	1	0	1236	90
582	57.231636	10.250075	1	0	1236	90
583	57.591750	9.963380	1	0	1236	90
584	56.492763	10.751316	1	0	1236	90
585	56.411800	10.877340	1	0	1236	90
586	55.740264	9.781246	1	0	1236	90
587	56.952020	8.588200	1	0	1236	90
588	55.612269	8.549635	1	0	1236	90
589	56.491830	8.597680	1	0	1236	90
590	57.252312	10.077189	1	0	1236	90
591	56.364680	8.620360	1	0	1236	90
592	56.380694	9.056108	1	0	1236	90
593	56.133570	8.971100	1	0	1236	90
594	55.923072	9.100318	1	0	1236	90
595	55.467380	8.749610	1	0	1236	90
596	56.183147	10.131662	1	0	1236	90
597	54.932990	9.256970	1	0	1236	90
598	55.665838	9.226665	1	0	1236	90
599	56.346240	8.348850	1	0	1236	90
600	54.897638	9.360646	1	0	1236	90
601	55.617810	8.488310	1	0	1236	90
602	56.380694	9.056108	1	0	1236	90
603	57.722720	10.542720	1	0	1236	90
604	56.615008	9.051298	1	0	1236	90
605	57.591780	9.962220	1	0	1236	90
606	54.999570	9.004419	1	0	1236	90
607	56.408000	10.871420	1	0	1236	90
608	56.510748	9.233525	1	0	1236	90
609	56.952020	8.588200	1	0	1236	90
610	55.956030	9.614478	1	0	1236	90
611	56.491830	8.597680	1	0	1236	90
612	56.823340	8.983973	1	0	1236	90
613	56.361460	8.606170	1	0	1236	90
614	55.663471	8.427091	1	0	1236	90
615	56.133420	8.972880	1	0	1236	90
616	56.280869	10.528657	1	0	1236	90
617	55.466160	8.730690	1	0	1236	90
618	56.146260	10.171578	1	0	1236	90
619	54.934460	9.257490	1	0	1236	90
620	55.557129	9.575104	1	0	1236	90
621	56.343620	8.345210	1	0	1236	90
622	56.686620	10.005061	1	0	1236	90
623	55.617440	8.487860	1	0	1236	90
624	56.241463	8.883909	1	0	1236	90
625	57.566310	10.408940	1	0	1236	90
626	56.942510	10.227665	1	0	1236	90
627	57.591620	9.965000	1	0	1236	90
628	57.129567	10.330753	1	0	1236	90
629	56.408000	10.871420	1	0	1236	90
630	56.636485	10.288305	1	0	1236	90
631	56.952020	8.588200	1	0	1236	90
632	54.936775	8.938689	1	0	1236	90
633	56.491830	8.597680	1	0	1236	90
634	55.453532	9.271189	1	0	1236	90
635	56.362750	8.618770	1	0	1236	90
636	56.135978	9.481905	1	0	1236	90
637	56.133190	8.974640	1	0	1236	90
638	57.200176	10.442537	1	0	1236	90
639	55.468190	8.762000	1	0	1236	90
640	56.149291	8.364503	1	0	1236	90
641	54.934270	9.257460	1	0	1236	90
642	56.750954	10.204975	1	0	1236	90
643	56.343710	8.345330	1	0	1236	90
644	56.185299	9.516627	1	0	1236	90
645	55.617440	8.487860	1	0	1236	90
646	56.338448	8.654731	1	0	1236	90
647	57.566310	10.408940	1	0	1236	90
648	56.524136	10.269823	1	0	1236	90
649	57.591780	9.962220	1	0	1236	90
650	55.668343	8.739968	1	0	1236	90
651	56.411800	10.877340	1	0	1236	90
652	55.985114	8.472566	1	0	1236	90
653	56.957890	8.602450	1	0	1236	90
654	55.029991	9.470715	1	0	1236	90
655	56.490910	8.606490	1	0	1236	90
656	55.194159	9.044911	1	0	1236	90
