Exact500
 
VEHICLE
NUMBER     CAPACITY
  8           1


CUSTOMER						
CUST NO,   XCOORD,	YCOORD,      DEMAND  READY TIME DUE DATE SERVICE TIME   
356	55.468380	8.765760	1	0	1236	90
357	55.468190	8.762000	1	0	1236	90
358	55.467880	8.757390	1	0	1236	90
359	54.936290	9.258140	1	0	1236	90
360	54.933780	9.257250	1	0	1236	90
361	54.934460	9.257490	1	0	1236	90
362	54.935820	9.257940	1	0	1236	90
363	54.933780	9.257250	1	0	1236	90
364	54.935040	9.257610	1	0	1236	90
365	54.933320	9.257100	1	0	1236	90
366	54.933320	9.257100	1	0	1236	90
367	54.934460	9.257490	1	0	1236	90
368	54.934270	9.257460	1	0	1236	90
369	54.932990	9.256970	1	0	1236	90
370	54.934460	9.257490	1	0	1236	90
371	54.932990	9.256970	1	0	1236	90
372	54.934270	9.257460	1	0	1236	90
373	54.935820	9.257940	1	0	1236	90
374	54.934270	9.257460	1	0	1236	90
375	54.934460	9.257490	1	0	1236	90
376	54.934460	9.257490	1	0	1236	90
377	54.935820	9.257940	1	0	1236	90
378	54.935820	9.257940	1	0	1236	90
379	54.933320	9.257100	1	0	1236	90
380	54.936320	9.257880	1	0	1236	90
381	54.933780	9.257250	1	0	1236	90
382	54.934460	9.257490	1	0	1236	90
383	54.936290	9.258140	1	0	1236	90
384	54.936320	9.257880	1	0	1236	90
385	54.934810	9.257540	1	0	1236	90
386	54.936320	9.257880	1	0	1236	90
387	54.932990	9.256970	1	0	1236	90
388	54.933320	9.257100	1	0	1236	90
389	54.932990	9.256970	1	0	1236	90
390	54.935040	9.257610	1	0	1236	90
391	54.934270	9.257460	1	0	1236	90
392	54.933320	9.257100	1	0	1236	90
393	54.936290	9.258140	1	0	1236	90
394	54.933320	9.257100	1	0	1236	90
395	54.933780	9.257250	1	0	1236	90
396	54.932990	9.256970	1	0	1236	90
397	54.933320	9.257100	1	0	1236	90
398	54.932990	9.256970	1	0	1236	90
399	54.934270	9.257460	1	0	1236	90
400	54.936290	9.258140	1	0	1236	90
401	54.935040	9.257610	1	0	1236	90
402	54.934810	9.257540	1	0	1236	90
403	54.934270	9.257460	1	0	1236	90
404	54.934810	9.257540	1	0	1236	90
405	54.934810	9.257540	1	0	1236	90
406	54.935820	9.257940	1	0	1236	90
407	54.933320	9.257100	1	0	1236	90
408	56.345690	8.348210	1	0	1236	90
409	56.348150	8.350700	1	0	1236	90
410	56.345320	8.347660	1	0	1236	90
411	56.346240	8.348850	1	0	1236	90
412	56.345690	8.348210	1	0	1236	90
413	56.347830	8.350470	1	0	1236	90
414	56.343620	8.345210	1	0	1236	90
415	56.343730	8.344940	1	0	1236	90
416	56.348150	8.350700	1	0	1236	90
417	56.343620	8.345210	1	0	1236	90
418	56.346240	8.348850	1	0	1236	90
419	56.348150	8.350700	1	0	1236	90
420	56.347830	8.350470	1	0	1236	90
421	56.348150	8.350700	1	0	1236	90
422	56.346240	8.348850	1	0	1236	90
423	56.346240	8.348850	1	0	1236	90
424	56.345690	8.348210	1	0	1236	90
425	56.347830	8.350470	1	0	1236	90
426	56.343730	8.344940	1	0	1236	90
427	56.345320	8.347660	1	0	1236	90
428	56.345320	8.347660	1	0	1236	90
429	56.347830	8.350470	1	0	1236	90
430	56.345690	8.348210	1	0	1236	90
431	56.346240	8.348850	1	0	1236	90
432	56.344220	8.346060	1	0	1236	90
433	56.346240	8.348850	1	0	1236	90
434	56.347280	8.349970	1	0	1236	90
435	56.346240	8.348850	1	0	1236	90
436	56.343710	8.345330	1	0	1236	90
437	56.348150	8.350700	1	0	1236	90
438	56.346240	8.348850	1	0	1236	90
439	56.345690	8.348210	1	0	1236	90
440	56.343620	8.345210	1	0	1236	90
441	56.343710	8.345330	1	0	1236	90
442	56.344220	8.346060	1	0	1236	90
443	56.348150	8.350700	1	0	1236	90
444	56.345690	8.348210	1	0	1236	90
445	56.347280	8.349970	1	0	1236	90
446	56.343730	8.344940	1	0	1236	90
447	56.348150	8.350700	1	0	1236	90
448	56.343730	8.344940	1	0	1236	90
449	56.347280	8.349970	1	0	1236	90
450	56.347830	8.350470	1	0	1236	90
451	56.347830	8.350470	1	0	1236	90
452	56.343710	8.345330	1	0	1236	90
453	56.343730	8.344940	1	0	1236	90
454	56.347830	8.350470	1	0	1236	90
455	56.343620	8.345210	1	0	1236	90
456	56.346240	8.348850	1	0	1236	90
457	56.347830	8.350470	1	0	1236	90
458	56.343730	8.344940	1	0	1236	90
459	55.617230	8.487550	1	0	1236	90
460	55.616720	8.486390	1	0	1236	90
461	55.618030	8.488460	1	0	1236	90
462	55.617110	8.487290	1	0	1236	90
463	55.617440	8.487860	1	0	1236	90
464	55.616720	8.486390	1	0	1236	90
465	55.617810	8.488310	1	0	1236	90
466	55.616280	8.485140	1	0	1236	90
467	55.618220	8.488570	1	0	1236	90
468	55.616030	8.484400	1	0	1236	90
469	55.617110	8.487290	1	0	1236	90
470	55.618030	8.488460	1	0	1236	90
471	55.618220	8.488570	1	0	1236	90
472	55.617110	8.487290	1	0	1236	90
473	55.616180	8.484240	1	0	1236	90
474	55.617810	8.488310	1	0	1236	90
475	55.617230	8.487550	1	0	1236	90
476	55.617440	8.487860	1	0	1236	90
477	55.617810	8.488310	1	0	1236	90
478	55.616180	8.484240	1	0	1236	90
479	55.618030	8.488460	1	0	1236	90
480	55.618030	8.488460	1	0	1236	90
481	55.616030	8.484400	1	0	1236	90
482	55.617110	8.487290	1	0	1236	90
483	55.617440	8.487860	1	0	1236	90
484	55.616180	8.484240	1	0	1236	90
485	55.617810	8.488310	1	0	1236	90
486	55.617110	8.487290	1	0	1236	90
487	55.616720	8.486390	1	0	1236	90
488	55.617810	8.488310	1	0	1236	90
489	55.617230	8.487550	1	0	1236	90
490	55.618220	8.488570	1	0	1236	90
491	55.617110	8.487290	1	0	1236	90
492	55.618220	8.488570	1	0	1236	90
493	55.616180	8.484240	1	0	1236	90
494	55.616030	8.484400	1	0	1236	90
495	55.616280	8.485140	1	0	1236	90
496	55.618030	8.488460	1	0	1236	90
497	55.617440	8.487860	1	0	1236	90
498	55.617440	8.487860	1	0	1236	90
499	55.617810	8.488310	1	0	1236	90
500	55.617110	8.487290	1	0	1236	90
501	55.616030	8.484400	1	0	1236	90
502	55.617810	8.488310	1	0	1236	90
503	55.617230	8.487550	1	0	1236	90
504	55.618220	8.488570	1	0	1236	90
505	55.618220	8.488570	1	0	1236	90
506	55.617110	8.487290	1	0	1236	90
507	55.616030	8.484400	1	0	1236	90
Exact500
 
VEHICLE
NUMBER     CAPACITY
  8           1


CUSTOMER						
CUST NO,   XCOORD,	YCOORD,      DEMAND  READY TIME DUE DATE SERVICE TIME   
						
0	55.179139	8.749196	0	0	1236	0
1	55.58866602	8.98256114	0	0	1236	0
2	56.11758898	8.77631721	0	0	1236	0
3	55.87980655	9.02069012	0	0	1236	0
4	56.46786022	10.15187434	0	0	1236	0
5	56.78868223	9.6314021	0	0	1236	0
6	55.09213876	9.41740446	0	0	1236	0
7	55.264818	9.402603	0	0	1236	0
8	56.566370	9.799130	1	0	1236	90
9	56.480710	9.958450	1	0	1236	90
10	56.407490	9.910990	1	0	1236	90
11	55.651830	9.647440	1	0	1236	90
12	56.984050	9.861170	1	0	1236	90
13	56.116990	10.136350	1	0	1236	90
14	57.693410	10.490460	1	0	1236	90
15	54.925350	9.255850	1	0	1236	90
16	56.443950	10.006780	1	0	1236	90
17	57.041750	9.917520	1	0	1236	90
18	55.477500	9.302690	1	0	1236	90
19	55.722320	9.640850	1	0	1236	90
20	56.117610	10.115380	1	0	1236	90
21	57.723910	10.592090	1	0	1236	90
22	54.925350	9.255850	1	0	1236	90
23	56.557420	9.832710	1	0	1236	90
24	55.224150	9.301600	1	0	1236	90
25	55.889240	9.830260	1	0	1236	90
26	56.474060	9.986400	1	0	1236	90
27	55.276680	9.299310	1	0	1236	90
28	54.840660	9.345990	1	0	1236	90
29	57.547630	10.408030	1	0	1236	90
30	56.040790	9.906350	1	0	1236	90
31	55.739990	9.696400	1	0	1236	90
32	56.144180	10.175290	1	0	1236	90
33	56.876300	9.848660	1	0	1236	90
34	56.149450	10.194260	1	0	1236	90
35	56.706700	9.837560	1	0	1236	90
36	55.907800	9.915950	1	0	1236	90
37	56.275850	10.083020	1	0	1236	90
38	56.234560	10.069490	1	0	1236	90
39	56.557420	9.832710	1	0	1236	90
40	56.172380	10.053150	1	0	1236	90
41	55.420270	9.278600	1	0	1236	90
42	57.715010	10.530930	1	0	1236	90
43	56.332200	10.036070	1	0	1236	90
44	56.149460	10.190430	1	0	1236	90
45	57.039180	9.917740	1	0	1236	90
46	55.787450	9.700010	1	0	1236	90
47	57.489630	10.490690	1	0	1236	90
48	56.407490	9.910990	1	0	1236	90
49	56.234560	10.069490	1	0	1236	90
50	56.016770	9.895080	1	0	1236	90
51	57.505250	9.948150	1	0	1236	90
52	57.455610	9.969290	1	0	1236	90
53	57.588430	9.974060	1	0	1236	90
54	57.498510	9.948110	1	0	1236	90
55	57.506580	9.948350	1	0	1236	90
56	57.557390	9.971270	1	0	1236	90
57	57.465990	9.959880	1	0	1236	90
58	57.456380	9.985260	1	0	1236	90
59	57.464870	9.959960	1	0	1236	90
60	57.538110	9.950130	1	0	1236	90
61	57.484900	9.968170	1	0	1236	90
62	57.466260	9.959900	1	0	1236	90
63	57.579150	9.978140	1	0	1236	90
64	57.591370	9.967060	1	0	1236	90
65	57.464410	9.960080	1	0	1236	90
66	57.484270	9.968550	1	0	1236	90
67	57.498850	9.947900	1	0	1236	90
68	57.465280	9.959890	1	0	1236	90
69	57.586980	9.975630	1	0	1236	90
70	57.468300	9.960540	1	0	1236	90
71	57.586350	9.975990	1	0	1236	90
72	57.455610	9.969290	1	0	1236	90
73	57.539710	9.950880	1	0	1236	90
74	57.454430	9.974680	1	0	1236	90
75	57.545680	9.957450	1	0	1236	90
76	57.455610	9.969290	1	0	1236	90
77	57.541600	9.952580	1	0	1236	90
78	57.455580	9.980150	1	0	1236	90
79	57.503700	9.947910	1	0	1236	90
80	57.591470	9.966300	1	0	1236	90
81	57.525610	9.951280	1	0	1236	90
82	57.530740	9.949490	1	0	1236	90
83	57.455150	9.978340	1	0	1236	90
84	57.576480	9.978790	1	0	1236	90
85	57.498510	9.948110	1	0	1236	90
86	57.539710	9.950880	1	0	1236	90
87	57.469540	9.961410	1	0	1236	90
88	57.455830	9.968600	1	0	1236	90
89	56.357630	10.639600	1	0	1236	90
90	56.363740	10.458970	1	0	1236	90
91	56.374080	10.561340	1	0	1236	90
92	56.241280	10.262430	1	0	1236	90
93	56.285310	10.326020	1	0	1236	90
94	56.366150	10.619090	1	0	1236	90
95	56.225820	10.213130	1	0	1236	90
96	56.372800	10.566100	1	0	1236	90
97	56.159650	10.214370	1	0	1236	90
98	56.412700	10.880130	1	0	1236	90
99	56.367560	10.803490	1	0	1236	90
100	56.374730	10.556590	1	0	1236	90
101	56.157530	10.213330	1	0	1236	90
102	56.308350	10.304350	1	0	1236	90
103	56.362220	10.594470	1	0	1236	90
104	56.367080	10.801880	1	0	1236	90
105	56.210900	10.223000	1	0	1236	90
106	56.156600	10.212900	1	0	1236	90
107	56.355370	10.443080	1	0	1236	90
108	56.284590	10.325610	1	0	1236	90
109	56.355980	10.652660	1	0	1236	90
110	56.344590	10.349530	1	0	1236	90
111	56.345560	10.693900	1	0	1236	90
112	56.235930	10.257800	1	0	1236	90
113	56.214620	10.210410	1	0	1236	90
114	56.337850	10.370680	1	0	1236	90
115	56.262790	10.304190	1	0	1236	90
116	56.385290	10.865780	1	0	1236	90
117	56.353900	10.422850	1	0	1236	90
118	56.375920	10.479250	1	0	1236	90
119	56.344950	10.340840	1	0	1236	90
120	56.363040	10.794630	1	0	1236	90
121	56.362220	10.594470	1	0	1236	90
122	56.380450	10.497480	1	0	1236	90
123	56.289910	10.325660	1	0	1236	90
124	56.355530	10.440220	1	0	1236	90
125	56.362510	10.630540	1	0	1236	90
126	56.161780	10.215700	1	0	1236	90
127	56.355500	10.429360	1	0	1236	90
128	56.375380	10.521270	1	0	1236	90
129	56.343880	10.337730	1	0	1236	90
130	56.164700	10.218030	1	0	1236	90
131	56.150970	10.210040	1	0	1236	90
132	56.167170	10.220400	1	0	1236	90
133	56.374080	10.561340	1	0	1236	90
134	56.373190	10.827010	1	0	1236	90
135	56.344680	10.339790	1	0	1236	90
136	56.391080	10.872540	1	0	1236	90
137	56.225360	10.211890	1	0	1236	90
138	56.232830	10.250500	1	0	1236	90
139	56.552920	8.563220	1	0	1236	90
140	56.374190	8.525750	1	0	1236	90
141	56.713810	8.398550	1	0	1236	90
142	55.955120	8.481670	1	0	1236	90
143	55.831870	8.612810	1	0	1236	90
