Random10000
 
VEHICLE
NUMBER     CAPACITY
  8           1


CUSTOMER						
CUST NO,   XCOORD,	YCOORD,      DEMAND  READY TIME DUE DATE SERVICE TIME   
356	56.004850	9.462566	1	0	1236	90
357	57.261560	10.373528	1	0	1236	90
358	55.686337	8.761715	1	0	1236	90
359	55.785990	9.984079	1	0	1236	90
360	55.353823	9.408428	1	0	1236	90
361	57.428757	9.792897	1	0	1236	90
362	56.617592	9.127767	1	0	1236	90
363	55.487465	9.501194	1	0	1236	90
364	56.410051	9.309845	1	0	1236	90
365	56.124660	9.758855	1	0	1236	90
366	57.399026	10.221201	1	0	1236	90
367	56.812324	9.405518	1	0	1236	90
368	56.949344	9.398777	1	0	1236	90
369	56.909149	9.181848	1	0	1236	90
370	55.712021	8.764788	1	0	1236	90
371	56.415744	9.614792	1	0	1236	90
372	55.188220	9.509463	1	0	1236	90
373	56.144400	9.605728	1	0	1236	90
374	55.117768	9.002008	1	0	1236	90
375	56.321608	10.349917	1	0	1236	90
376	56.322059	10.729026	1	0	1236	90
377	55.350545	9.342857	1	0	1236	90
378	56.692820	9.592284	1	0	1236	90
379	56.048006	9.087695	1	0	1236	90
380	56.862172	10.034657	1	0	1236	90
381	55.970424	9.471302	1	0	1236	90
382	56.034967	9.631206	1	0	1236	90
383	56.683421	8.798632	1	0	1236	90
384	57.462144	10.328676	1	0	1236	90
385	57.075258	8.684576	1	0	1236	90
386	57.068795	8.756034	1	0	1236	90
387	55.375415	9.594004	1	0	1236	90
388	56.148871	8.649099	1	0	1236	90
389	56.388906	8.722903	1	0	1236	90
390	56.445664	9.942173	1	0	1236	90
391	56.234495	8.212255	1	0	1236	90
392	55.271012	9.591584	1	0	1236	90
393	57.035047	9.209163	1	0	1236	90
394	56.638721	10.064358	1	0	1236	90
395	56.869995	9.542462	1	0	1236	90
396	57.022096	9.346811	1	0	1236	90
397	56.299253	8.721462	1	0	1236	90
398	55.194489	9.430125	1	0	1236	90
399	56.481766	10.500787	1	0	1236	90
400	57.323834	10.133951	1	0	1236	90
401	56.213615	9.621593	1	0	1236	90
402	56.259585	9.413131	1	0	1236	90
403	57.184718	9.862962	1	0	1236	90
404	56.729748	8.687220	1	0	1236	90
405	56.398151	9.203751	1	0	1236	90
406	55.004233	9.059466	1	0	1236	90
407	55.956952	8.899157	1	0	1236	90
408	55.483102	9.434383	1	0	1236	90
409	55.505883	8.671685	1	0	1236	90
410	55.688199	9.062648	1	0	1236	90
411	55.404635	9.480815	1	0	1236	90
412	55.410188	9.451370	1	0	1236	90
413	55.905278	10.024990	1	0	1236	90
414	57.151241	10.229608	1	0	1236	90
415	56.384737	8.319526	1	0	1236	90
416	56.048440	8.909821	1	0	1236	90
417	55.574793	9.498032	1	0	1236	90
418	55.664832	8.943918	1	0	1236	90
419	56.085044	9.733895	1	0	1236	90
420	56.287801	9.855046	1	0	1236	90
421	56.440712	9.805648	1	0	1236	90
422	56.687382	8.682287	1	0	1236	90
423	54.861778	9.297620	1	0	1236	90
424	55.681498	9.433603	1	0	1236	90
425	56.464304	9.930653	1	0	1236	90
426	56.152171	9.443335	1	0	1236	90
427	56.202587	10.062195	1	0	1236	90
428	56.447985	10.735502	1	0	1236	90
429	57.579683	10.411207	1	0	1236	90
430	57.636711	10.425506	1	0	1236	90
431	55.574296	9.014417	1	0	1236	90
432	55.160747	9.459888	1	0	1236	90
433	54.977279	9.615573	1	0	1236	90
434	56.539690	9.217771	1	0	1236	90
435	57.231810	10.225288	1	0	1236	90
436	55.985680	9.131076	1	0	1236	90
437	56.715759	9.454576	1	0	1236	90
438	56.260551	9.570982	1	0	1236	90
439	55.948867	9.287575	1	0	1236	90
440	57.406177	9.785111	1	0	1236	90
441	55.404226	9.141966	1	0	1236	90
442	56.251664	10.300788	1	0	1236	90
443	56.764413	9.116569	1	0	1236	90
444	56.080067	9.631805	1	0	1236	90
445	56.056485	9.122631	1	0	1236	90
446	56.767620	9.788232	1	0	1236	90
447	56.739440	8.615969	1	0	1236	90
448	55.925829	9.962120	1	0	1236	90
449	56.371422	10.868842	1	0	1236	90
450	56.797598	8.493051	1	0	1236	90
451	55.450839	8.591958	1	0	1236	90
452	57.045272	8.944157	1	0	1236	90
453	56.465549	10.106569	1	0	1236	90
454	57.055263	9.159234	1	0	1236	90
455	56.895307	8.925708	1	0	1236	90
456	55.803049	9.200210	1	0	1236	90
457	56.025870	8.708698	1	0	1236	90
458	56.123662	10.015441	1	0	1236	90
459	56.911565	9.965879	1	0	1236	90
460	55.901339	9.823719	1	0	1236	90
461	56.510131	9.233370	1	0	1236	90
462	56.677041	9.912294	1	0	1236	90
463	57.174481	9.819180	1	0	1236	90
464	56.888611	9.553111	1	0	1236	90
465	56.069806	8.603064	1	0	1236	90
466	56.674301	9.963489	1	0	1236	90
467	57.380079	10.204596	1	0	1236	90
468	56.190450	10.146453	1	0	1236	90
469	56.865344	10.135311	1	0	1236	90
470	56.560152	9.675544	1	0	1236	90
471	57.173717	10.331773	1	0	1236	90
472	56.402944	10.753177	1	0	1236	90
473	55.596118	9.284147	1	0	1236	90
474	56.109785	8.509073	1	0	1236	90
475	55.957083	9.890885	1	0	1236	90
476	57.059296	8.614916	1	0	1236	90
477	55.947345	9.667258	1	0	1236	90
478	57.028999	10.118130	1	0	1236	90
479	56.385259	8.643443	1	0	1236	90
480	56.733848	8.370969	1	0	1236	90
481	56.073371	9.137386	1	0	1236	90
482	57.245659	10.295389	1	0	1236	90
483	56.608257	8.888829	1	0	1236	90
484	55.542685	9.364888	1	0	1236	90
485	55.897837	9.219194	1	0	1236	90
486	57.254830	9.675444	1	0	1236	90
487	56.220557	10.224457	1	0	1236	90
488	55.415820	9.287378	1	0	1236	90
489	55.165943	9.213956	1	0	1236	90
490	56.101568	9.975562	1	0	1236	90
491	57.054868	8.604239	1	0	1236	90
492	56.423171	9.848476	1	0	1236	90
493	56.338982	10.060024	1	0	1236	90
494	55.519930	9.161559	1	0	1236	90
495	55.809010	8.878455	1	0	1236	90
496	56.410688	9.928131	1	0	1236	90
497	56.279117	9.783914	1	0	1236	90
498	56.175288	9.136963	1	0	1236	90
499	56.149923	9.514126	1	0	1236	90
500	54.939337	9.596314	1	0	1236	90
501	55.896565	10.177292	1	0	1236	90
502	56.405499	8.400375	1	0	1236	90
503	56.688633	10.211425	1	0	1236	90
504	55.830766	8.743130	1	0	1236	90
505	56.278131	10.715792	1	0	1236	90
506	57.231368	10.443820	1	0	1236	90
507	57.016246	10.150195	1	0	1236	90
508	56.095166	9.407218	1	0	1236	90
509	56.508206	10.385166	1	0	1236	90
510	57.263341	10.028808	1	0	1236	90
511	55.529512	8.634218	1	0	1236	90
512	56.560083	8.985854	1	0	1236	90
513	55.985362	9.984391	1	0	1236	90
514	57.150833	9.789680	1	0	1236	90
515	56.797489	8.758742	1	0	1236	90
516	56.109438	8.567048	1	0	1236	90
517	56.785104	8.816537	1	0	1236	90
518	55.090297	9.263186	1	0	1236	90
519	55.837224	8.632849	1	0	1236	90
520	57.366875	10.472104	1	0	1236	90
521	55.915093	10.078529	1	0	1236	90
522	55.162576	9.337847	1	0	1236	90
523	56.820485	10.219387	1	0	1236	90
524	55.577328	8.684471	1	0	1236	90
525	56.618036	10.186257	1	0	1236	90
526	55.590290	9.124631	1	0	1236	90
527	56.206543	10.189271	1	0	1236	90
528	55.638868	9.169184	1	0	1236	90
529	56.126135	9.504345	1	0	1236	90
530	55.787806	9.007390	1	0	1236	90
531	56.108184	8.975289	1	0	1236	90
532	55.477572	8.872625	1	0	1236	90
533	55.591462	9.633401	1	0	1236	90
534	56.498955	8.700079	1	0	1236	90
535	56.880325	10.180780	1	0	1236	90
536	56.861411	10.160071	1	0	1236	90
537	56.454188	10.231523	1	0	1236	90
538	56.107597	9.605257	1	0	1236	90
539	55.997329	10.022666	1	0	1236	90
540	55.613366	9.139576	1	0	1236	90
541	57.093930	10.093092	1	0	1236	90
542	57.435062	10.111658	1	0	1236	90
543	54.920485	9.354356	1	0	1236	90
544	56.908756	9.264232	1	0	1236	90
545	55.531038	8.848980	1	0	1236	90
546	56.501188	8.876465	1	0	1236	90
547	55.526644	8.938496	1	0	1236	90
548	56.702634	9.588874	1	0	1236	90
549	57.279630	9.812488	1	0	1236	90
550	55.995834	8.466668	1	0	1236	90
551	55.082855	9.445838	1	0	1236	90
552	56.007842	9.316369	1	0	1236	90
553	56.445969	10.311595	1	0	1236	90
554	56.930575	8.406066	1	0	1236	90
555	56.435847	8.712309	1	0	1236	90
556	56.315015	8.645511	1	0	1236	90
557	56.870033	8.905201	1	0	1236	90
558	56.210078	9.904256	1	0	1236	90
559	56.470427	8.508219	1	0	1236	90
560	55.866765	8.923421	1	0	1236	90
561	56.089373	9.609741	1	0	1236	90
562	56.105054	9.621877	1	0	1236	90
563	55.673979	8.854978	1	0	1236	90
564	56.484150	8.662026	1	0	1236	90
565	56.669139	8.961361	1	0	1236	90
566	56.495945	9.267094	1	0	1236	90
567	55.700736	8.824553	1	0	1236	90
568	56.151501	9.875689	1	0	1236	90
569	57.109311	8.945556	1	0	1236	90
570	56.665142	9.855480	1	0	1236	90
571	56.297032	10.657347	1	0	1236	90
572	56.421760	8.572256	1	0	1236	90
573	56.820727	9.524902	1	0	1236	90
574	55.580200	8.981297	1	0	1236	90
575	56.548926	9.386851	1	0	1236	90
576	56.309645	10.830693	1	0	1236	90
577	55.997978	8.605421	1	0	1236	90
578	56.434344	8.832363	1	0	1236	90
579	56.494434	9.467549	1	0	1236	90
580	55.130798	8.764595	1	0	1236	90
581	56.583295	10.178049	1	0	1236	90
582	57.482953	9.997228	1	0	1236	90
583	56.223109	9.895596	1	0	1236	90
584	56.386234	8.686327	1	0	1236	90
585	55.524768	8.935569	1	0	1236	90
586	56.221081	9.472878	1	0	1236	90
587	57.394564	9.954810	1	0	1236	90
588	56.772428	9.708337	1	0	1236	90
589	55.094193	9.131263	1	0	1236	90
590	57.176818	9.762502	1	0	1236	90
591	56.799064	8.891401	1	0	1236	90
592	56.534173	9.856870	1	0	1236	90
593	57.080308	8.895116	1	0	1236	90
594	57.520804	10.059360	1	0	1236	90
595	57.019364	9.358928	1	0	1236	90
596	55.496590	9.157267	1	0	1236	90
597	56.249618	8.541828	1	0	1236	90
598	56.300330	9.549628	1	0	1236	90
599	55.922872	8.890475	1	0	1236	90
600	55.186452	9.498043	1	0	1236	90
601	55.940004	9.107517	1	0	1236	90
602	56.340659	9.495684	1	0	1236	90
603	56.530632	9.223199	1	0	1236	90
604	56.288655	9.953657	1	0	1236	90
605	56.513601	9.488297	1	0	1236	90
606	57.027611	10.131897	1	0	1236	90
607	56.789274	9.187414	1	0	1236	90
608	57.261411	9.638741	1	0	1236	90
609	56.331177	9.549899	1	0	1236	90
610	56.315141	9.259955	1	0	1236	90
611	56.092227	9.406792	1	0	1236	90
612	55.561423	9.122009	1	0	1236	90
613	56.437902	9.890486	1	0	1236	90
614	55.493662	9.395872	1	0	1236	90
615	55.463598	9.542318	1	0	1236	90
616	57.413643	10.466400	1	0	1236	90
617	56.300042	9.437421	1	0	1236	90
618	55.846810	9.040233	1	0	1236	90
619	56.255916	8.867938	1	0	1236	90
620	56.334207	9.565371	1	0	1236	90
621	56.039167	9.027752	1	0	1236	90
622	55.534845	9.386877	1	0	1236	90
623	56.614997	9.820332	1	0	1236	90
624	57.259123	9.909270	1	0	1236	90
625	56.560066	9.489592	1	0	1236	90
626	56.543570	10.104299	1	0	1236	90
627	55.630239	9.396736	1	0	1236	90
628	56.279507	10.209982	1	0	1236	90
629	57.115469	9.540657	1	0	1236	90
630	57.091967	10.046701	1	0	1236	90
631	55.458260	8.959906	1	0	1236	90
632	55.825326	9.681152	1	0	1236	90
633	57.281873	10.015971	1	0	1236	90
634	55.619724	8.827044	1	0	1236	90
635	56.586856	8.628889	1	0	1236	90
636	55.526556	8.816578	1	0	1236	90
637	55.006745	9.159312	1	0	1236	90
638	55.122076	9.012742	1	0	1236	90
639	55.030209	8.964088	1	0	1236	90
640	56.463789	10.179461	1	0	1236	90
641	55.263736	8.990856	1	0	1236	90
642	56.250291	10.277271	1	0	1236	90
643	56.067122	9.689894	1	0	1236	90
644	57.006171	8.898021	1	0	1236	90
645	56.241472	10.652790	1	0	1236	90
646	55.421737	8.785872	1	0	1236	90
647	56.567457	9.712441	1	0	1236	90
648	56.893303	9.940885	1	0	1236	90
649	56.479911	9.404982	1	0	1236	90
650	57.482981	10.148731	1	0	1236	90
651	56.145613	8.418932	1	0	1236	90
652	57.178863	10.272974	1	0	1236	90
653	56.659981	10.033410	1	0	1236	90
654	55.578257	9.095016	1	0	1236	90
655	56.934192	8.612436	1	0	1236	90
656	56.411132	8.543441	1	0	1236	90
