Random1000
 
VEHICLE
NUMBER     CAPACITY
  8           1


CUSTOMER						
CUST NO,   XCOORD,	YCOORD,      DEMAND  READY TIME DUE DATE SERVICE TIME   
356	56.710182	9.521756	1	0	1236	90
357	56.751891	9.925098	1	0	1236	90
358	56.566813	9.802238	1	0	1236	90
359	55.306251	9.427814	1	0	1236	90
360	57.279849	10.246470	1	0	1236	90
361	54.982915	8.696467	1	0	1236	90
362	56.197838	10.247842	1	0	1236	90
363	57.060206	9.015212	1	0	1236	90
364	56.578100	8.587531	1	0	1236	90
365	55.758399	9.750053	1	0	1236	90
366	56.722999	9.349653	1	0	1236	90
367	57.080694	9.789896	1	0	1236	90
368	56.364843	9.580532	1	0	1236	90
369	55.649717	9.116103	1	0	1236	90
370	56.505880	10.216180	1	0	1236	90
371	56.898177	8.828924	1	0	1236	90
372	56.383034	9.595336	1	0	1236	90
373	55.181668	9.491448	1	0	1236	90
374	55.743825	9.403889	1	0	1236	90
375	55.541053	9.134929	1	0	1236	90
376	55.268283	9.368762	1	0	1236	90
377	57.436920	10.254550	1	0	1236	90
378	56.532863	9.534024	1	0	1236	90
379	56.142157	9.122529	1	0	1236	90
380	55.150148	9.103314	1	0	1236	90
381	56.796665	9.231301	1	0	1236	90
382	55.011320	9.206604	1	0	1236	90
383	55.716931	8.953969	1	0	1236	90
384	55.500334	8.954203	1	0	1236	90
385	56.159674	9.953069	1	0	1236	90
386	56.311455	9.746538	1	0	1236	90
387	56.650132	10.128408	1	0	1236	90
388	57.028499	9.922555	1	0	1236	90
389	56.318151	10.418831	1	0	1236	90
390	56.348637	10.376674	1	0	1236	90
391	56.602625	9.996132	1	0	1236	90
392	56.474661	8.629728	1	0	1236	90
393	56.255890	10.305234	1	0	1236	90
394	56.391425	9.102245	1	0	1236	90
395	55.658494	8.542644	1	0	1236	90
396	57.377460	10.308911	1	0	1236	90
397	55.529076	9.394861	1	0	1236	90
398	57.129572	9.423449	1	0	1236	90
399	55.895948	9.357501	1	0	1236	90
400	56.437752	10.263856	1	0	1236	90
401	56.362188	9.322488	1	0	1236	90
402	56.617435	8.852640	1	0	1236	90
403	55.879253	10.111176	1	0	1236	90
404	57.294215	10.051633	1	0	1236	90
405	56.314729	10.257590	1	0	1236	90
406	56.331221	9.749781	1	0	1236	90
407	56.976854	10.217883	1	0	1236	90
408	56.687189	9.773205	1	0	1236	90
409	55.865515	8.618531	1	0	1236	90
410	56.391530	10.366484	1	0	1236	90
411	55.684552	8.778753	1	0	1236	90
412	55.798046	9.076961	1	0	1236	90
413	55.372520	8.813094	1	0	1236	90
414	55.713230	9.755980	1	0	1236	90
415	55.328725	9.514622	1	0	1236	90
416	55.623726	9.114244	1	0	1236	90
417	56.894260	9.694979	1	0	1236	90
418	56.144272	9.882378	1	0	1236	90
419	54.935795	9.365557	1	0	1236	90
420	55.393519	9.336273	1	0	1236	90
421	56.980190	8.674317	1	0	1236	90
422	57.315128	9.957683	1	0	1236	90
423	55.438471	8.962689	1	0	1236	90
424	55.893711	9.140856	1	0	1236	90
425	56.541843	9.198715	1	0	1236	90
426	57.560755	10.166558	1	0	1236	90
427	56.961501	9.544984	1	0	1236	90
428	56.904776	10.136468	1	0	1236	90
429	56.507208	9.441479	1	0	1236	90
430	55.938345	9.293983	1	0	1236	90
431	56.915520	9.588878	1	0	1236	90
432	57.313402	9.935570	1	0	1236	90
433	56.431799	10.166657	1	0	1236	90
434	56.551290	10.152598	1	0	1236	90
435	56.675242	9.740196	1	0	1236	90
436	57.078117	10.288675	1	0	1236	90
437	55.287810	9.205562	1	0	1236	90
438	55.512503	8.845105	1	0	1236	90
439	56.317166	8.955869	1	0	1236	90
440	54.970952	9.526619	1	0	1236	90
441	55.663558	8.203554	1	0	1236	90
442	55.044375	8.931845	1	0	1236	90
443	57.072107	9.153195	1	0	1236	90
444	56.238104	9.857476	1	0	1236	90
445	56.191565	10.206311	1	0	1236	90
446	55.559154	9.173880	1	0	1236	90
447	56.227970	8.633998	1	0	1236	90
448	56.001823	9.304092	1	0	1236	90
449	55.860120	9.058727	1	0	1236	90
450	56.292353	10.191529	1	0	1236	90
451	56.360008	8.790699	1	0	1236	90
452	56.954744	9.346057	1	0	1236	90
453	56.237576	9.152164	1	0	1236	90
454	56.213126	9.277878	1	0	1236	90
455	55.966308	9.160464	1	0	1236	90
456	56.199719	8.707081	1	0	1236	90
457	54.948323	8.991959	1	0	1236	90
458	56.886434	9.954460	1	0	1236	90
459	57.375406	9.836557	1	0	1236	90
460	56.273605	10.731340	1	0	1236	90
461	56.263100	9.195371	1	0	1236	90
462	56.484244	10.674051	1	0	1236	90
463	56.291108	8.955025	1	0	1236	90
464	56.293906	9.007472	1	0	1236	90
465	56.258889	8.770826	1	0	1236	90
466	55.627446	8.610538	1	0	1236	90
467	55.178372	8.792907	1	0	1236	90
468	56.028355	9.978044	1	0	1236	90
469	57.136891	9.531739	1	0	1236	90
470	56.373901	10.883946	1	0	1236	90
471	56.914055	9.632522	1	0	1236	90
472	55.832050	8.369571	1	0	1236	90
473	56.563414	10.204002	1	0	1236	90
474	56.942648	9.180650	1	0	1236	90
475	56.442976	10.709974	1	0	1236	90
476	55.274316	8.789528	1	0	1236	90
477	55.953257	9.281906	1	0	1236	90
478	55.800575	9.120949	1	0	1236	90
479	55.813104	8.567072	1	0	1236	90
480	55.758215	8.727270	1	0	1236	90
481	56.864694	9.502671	1	0	1236	90
482	55.247788	9.065348	1	0	1236	90
483	56.252890	9.287780	1	0	1236	90
484	56.857451	10.017823	1	0	1236	90
485	56.844793	10.092926	1	0	1236	90
486	55.717057	8.796187	1	0	1236	90
487	56.910314	8.766621	1	0	1236	90
488	54.958513	9.308442	1	0	1236	90
489	57.066689	8.849093	1	0	1236	90
490	56.983319	9.954075	1	0	1236	90
491	56.749726	9.196509	1	0	1236	90
492	55.812807	9.960703	1	0	1236	90
493	56.443972	10.628174	1	0	1236	90
494	56.951897	9.641125	1	0	1236	90
495	57.255617	9.816843	1	0	1236	90
496	56.449728	9.309798	1	0	1236	90
497	56.090964	9.780173	1	0	1236	90
498	54.860113	9.275566	1	0	1236	90
499	57.005507	9.400351	1	0	1236	90
500	57.079041	9.011638	1	0	1236	90
501	55.531120	9.052575	1	0	1236	90
502	57.027210	9.509474	1	0	1236	90
503	54.978426	8.986251	1	0	1236	90
504	57.411364	10.017210	1	0	1236	90
505	56.332840	9.226555	1	0	1236	90
506	57.088571	9.574979	1	0	1236	90
507	56.513460	10.396354	1	0	1236	90
508	56.328880	10.823738	1	0	1236	90
509	55.042782	9.147652	1	0	1236	90
510	56.006641	9.428770	1	0	1236	90
511	55.433705	9.051970	1	0	1236	90
512	56.489255	9.599750	1	0	1236	90
513	56.383567	9.308168	1	0	1236	90
514	57.599934	10.329877	1	0	1236	90
515	55.570228	9.175719	1	0	1236	90
516	56.109818	9.862972	1	0	1236	90
517	56.349037	9.593040	1	0	1236	90
518	56.514521	9.298821	1	0	1236	90
519	57.095953	9.422793	1	0	1236	90
520	56.649186	9.066251	1	0	1236	90
521	56.313474	9.207079	1	0	1236	90
522	56.637722	9.283985	1	0	1236	90
523	55.424661	9.508304	1	0	1236	90
524	55.089832	8.947564	1	0	1236	90
525	55.866573	9.501900	1	0	1236	90
526	56.973515	9.840514	1	0	1236	90
527	56.485623	8.987742	1	0	1236	90
528	56.068886	8.572946	1	0	1236	90
529	56.187563	9.933316	1	0	1236	90
530	57.154537	10.172803	1	0	1236	90
531	55.793474	9.003104	1	0	1236	90
532	55.278370	8.859199	1	0	1236	90
533	56.479819	8.790171	1	0	1236	90
534	56.669745	9.193952	1	0	1236	90
535	57.079827	8.688003	1	0	1236	90
536	56.569066	10.106576	1	0	1236	90
537	55.544146	8.368985	1	0	1236	90
538	56.746090	10.055074	1	0	1236	90
539	55.289942	8.788767	1	0	1236	90
540	56.630172	10.140176	1	0	1236	90
541	56.649398	10.155960	1	0	1236	90
542	55.310682	9.610115	1	0	1236	90
543	56.184736	9.480148	1	0	1236	90
544	57.291045	9.907855	1	0	1236	90
545	55.025485	9.233404	1	0	1236	90
546	56.422739	9.598678	1	0	1236	90
547	55.766609	8.776966	1	0	1236	90
548	57.469281	10.508057	1	0	1236	90
549	56.274594	9.107745	1	0	1236	90
550	55.942053	9.014393	1	0	1236	90
551	56.797014	9.001800	1	0	1236	90
552	56.024358	9.302247	1	0	1236	90
553	57.321743	10.442646	1	0	1236	90
554	56.933360	8.998725	1	0	1236	90
555	57.202564	9.677691	1	0	1236	90
556	57.097327	9.763660	1	0	1236	90
557	56.838378	9.319732	1	0	1236	90
558	56.661013	10.094573	1	0	1236	90
559	55.444927	8.708940	1	0	1236	90
560	56.054705	9.018068	1	0	1236	90
561	56.947298	8.656627	1	0	1236	90
562	55.146691	9.296553	1	0	1236	90
563	55.846135	8.722264	1	0	1236	90
564	55.193021	9.268900	1	0	1236	90
565	56.407077	9.588036	1	0	1236	90
566	56.615487	9.804254	1	0	1236	90
567	56.781539	9.756609	1	0	1236	90
568	56.641782	9.868811	1	0	1236	90
569	56.680249	10.005684	1	0	1236	90
570	55.572527	9.607908	1	0	1236	90
571	55.830368	9.205117	1	0	1236	90
572	55.547109	9.315388	1	0	1236	90
573	56.750301	8.946196	1	0	1236	90
574	56.434632	8.734754	1	0	1236	90
575	55.371035	9.244379	1	0	1236	90
576	55.826829	8.469228	1	0	1236	90
577	56.835602	8.902927	1	0	1236	90
578	57.594697	10.214075	1	0	1236	90
579	56.961302	10.137921	1	0	1236	90
580	55.332837	9.003503	1	0	1236	90
581	55.266635	9.425178	1	0	1236	90
582	55.758436	9.308614	1	0	1236	90
583	57.532588	10.101764	1	0	1236	90
584	54.995635	9.058185	1	0	1236	90
585	57.136527	9.893292	1	0	1236	90
586	57.190035	9.948695	1	0	1236	90
587	57.459169	10.121901	1	0	1236	90
588	55.656508	8.905421	1	0	1236	90
589	56.353775	9.123517	1	0	1236	90
590	56.106933	9.703372	1	0	1236	90
591	56.859102	10.036872	1	0	1236	90
592	56.055822	8.435244	1	0	1236	90
593	55.761106	9.451479	1	0	1236	90
594	56.962350	8.926643	1	0	1236	90
595	57.483838	10.286925	1	0	1236	90
596	56.031694	9.579715	1	0	1236	90
597	56.558924	9.581271	1	0	1236	90
598	56.153046	9.667036	1	0	1236	90
599	57.052008	9.695103	1	0	1236	90
600	57.031583	8.546560	1	0	1236	90
601	55.154677	9.067342	1	0	1236	90
602	56.502310	10.463323	1	0	1236	90
603	56.872941	8.585536	1	0	1236	90
604	57.151178	10.090439	1	0	1236	90
605	55.215185	9.368551	1	0	1236	90
606	57.574825	10.076511	1	0	1236	90
607	56.187208	9.370611	1	0	1236	90
608	55.488260	8.856208	1	0	1236	90
609	56.551789	10.343564	1	0	1236	90
610	55.630767	9.652389	1	0	1236	90
611	56.311170	8.485137	1	0	1236	90
612	55.807531	9.517517	1	0	1236	90
613	56.470991	10.520125	1	0	1236	90
614	56.294782	9.329217	1	0	1236	90
615	56.789470	9.765315	1	0	1236	90
616	55.373641	8.943402	1	0	1236	90
617	56.901377	8.668682	1	0	1236	90
618	56.204294	10.033022	1	0	1236	90
619	57.384216	9.962118	1	0	1236	90
620	56.548597	8.889560	1	0	1236	90
621	56.208409	9.133772	1	0	1236	90
622	56.290861	9.856722	1	0	1236	90
623	57.534492	10.312222	1	0	1236	90
624	56.429052	8.509613	1	0	1236	90
625	55.969666	9.068644	1	0	1236	90
626	56.595875	9.417357	1	0	1236	90
627	56.406245	9.144477	1	0	1236	90
628	55.029383	9.285071	1	0	1236	90
629	55.137004	9.113424	1	0	1236	90
630	57.092215	9.292878	1	0	1236	90
631	55.012081	8.864722	1	0	1236	90
632	55.789738	9.889927	1	0	1236	90
633	56.791953	8.640816	1	0	1236	90
634	56.805361	9.304587	1	0	1236	90
635	56.714359	8.488395	1	0	1236	90
636	57.054359	8.725597	1	0	1236	90
637	56.306950	10.671203	1	0	1236	90
638	55.966357	9.176687	1	0	1236	90
639	54.975839	9.468487	1	0	1236	90
640	55.966688	8.907922	1	0	1236	90
641	54.927150	9.071309	1	0	1236	90
642	56.018428	9.860244	1	0	1236	90
643	57.079947	9.238103	1	0	1236	90
644	56.854913	8.600867	1	0	1236	90
645	56.583374	9.062679	1	0	1236	90
646	56.589493	9.011687	1	0	1236	90
647	56.891909	8.766163	1	0	1236	90
648	55.477134	9.390362	1	0	1236	90
649	55.681455	8.920751	1	0	1236	90
650	56.240541	10.222185	1	0	1236	90
651	57.257507	9.963919	1	0	1236	90
652	57.294229	10.209131	1	0	1236	90
653	56.880626	9.584586	1	0	1236	90
654	55.292871	9.423013	1	0	1236	90
655	56.467128	9.903863	1	0	1236	90
656	56.331934	8.353185	1	0	1236	90
