Mix1000
 
VEHICLE
NUMBER     CAPACITY
  8           1


CUSTOMER						
CUST NO,   XCOORD,	YCOORD,      DEMAND  READY TIME DUE DATE SERVICE TIME   
356	55.930445	8.716000	1	0	1236	90
357	56.346240	8.348850	1	0	1236	90
358	57.311117	10.496325	1	0	1236	90
359	55.618220	8.488570	1	0	1236	90
360	56.764499	9.746338	1	0	1236	90
361	57.625070	10.435480	1	0	1236	90
362	56.288894	8.750449	1	0	1236	90
363	57.590930	9.968850	1	0	1236	90
364	55.340632	9.103842	1	0	1236	90
365	56.412390	10.878980	1	0	1236	90
366	56.140880	9.715329	1	0	1236	90
367	56.952890	8.688050	1	0	1236	90
368	55.143424	9.450685	1	0	1236	90
369	56.490010	8.610060	1	0	1236	90
370	55.506085	9.508259	1	0	1236	90
371	56.361810	8.607960	1	0	1236	90
372	55.294578	9.618413	1	0	1236	90
373	56.133570	8.971100	1	0	1236	90
374	56.678087	8.642946	1	0	1236	90
375	55.467380	8.749610	1	0	1236	90
376	54.941826	8.794667	1	0	1236	90
377	54.934270	9.257460	1	0	1236	90
378	55.658763	9.322109	1	0	1236	90
379	56.348150	8.350700	1	0	1236	90
380	56.111551	9.285029	1	0	1236	90
381	55.618220	8.488570	1	0	1236	90
382	57.293045	9.692232	1	0	1236	90
383	57.715010	10.530930	1	0	1236	90
384	55.931538	9.972402	1	0	1236	90
385	57.591800	9.962520	1	0	1236	90
386	56.732859	9.792816	1	0	1236	90
387	56.409060	10.872000	1	0	1236	90
388	57.058603	9.508434	1	0	1236	90
389	56.957890	8.602450	1	0	1236	90
390	55.578742	8.819508	1	0	1236	90
391	56.486790	8.612230	1	0	1236	90
392	56.554410	8.813195	1	0	1236	90
393	56.361820	8.610500	1	0	1236	90
394	57.278923	10.337163	1	0	1236	90
395	56.132990	8.976180	1	0	1236	90
396	56.827058	8.298154	1	0	1236	90
397	55.464500	8.706870	1	0	1236	90
398	57.360856	9.838939	1	0	1236	90
399	54.936290	9.258140	1	0	1236	90
400	57.037321	8.717690	1	0	1236	90
401	56.347830	8.350470	1	0	1236	90
402	57.238166	9.790003	1	0	1236	90
403	55.616280	8.485140	1	0	1236	90
404	56.390278	8.894093	1	0	1236	90
405	57.693410	10.490460	1	0	1236	90
406	55.489228	8.778490	1	0	1236	90
407	57.591810	9.962230	1	0	1236	90
408	57.333979	10.292243	1	0	1236	90
409	56.412390	10.878980	1	0	1236	90
410	56.311767	9.173029	1	0	1236	90
411	56.955080	8.669790	1	0	1236	90
412	56.254281	10.028438	1	0	1236	90
413	56.486790	8.612230	1	0	1236	90
414	56.878383	9.330723	1	0	1236	90
415	56.365310	8.620900	1	0	1236	90
416	56.299104	10.559151	1	0	1236	90
417	56.133420	8.972880	1	0	1236	90
418	55.958238	9.411732	1	0	1236	90
419	55.464770	8.706800	1	0	1236	90
420	56.224906	8.938762	1	0	1236	90
421	54.934270	9.257460	1	0	1236	90
422	55.275629	9.464602	1	0	1236	90
423	56.346240	8.348850	1	0	1236	90
424	54.911406	8.898505	1	0	1236	90
425	55.616030	8.484400	1	0	1236	90
426	56.972107	9.764957	1	0	1236	90
427	57.722720	10.542720	1	0	1236	90
428	57.450460	9.818740	1	0	1236	90
429	57.591370	9.967060	1	0	1236	90
430	56.457817	10.831163	1	0	1236	90
431	56.411800	10.877340	1	0	1236	90
432	56.758553	9.011090	1	0	1236	90
433	56.956890	8.614700	1	0	1236	90
434	55.881260	9.297515	1	0	1236	90
435	56.490620	8.608070	1	0	1236	90
436	55.926553	9.647665	1	0	1236	90
437	56.364680	8.620360	1	0	1236	90
438	57.071907	9.271591	1	0	1236	90
439	56.132990	8.976180	1	0	1236	90
440	57.246859	10.273174	1	0	1236	90
441	55.468380	8.765760	1	0	1236	90
442	55.355682	9.324045	1	0	1236	90
443	54.933780	9.257250	1	0	1236	90
444	56.349559	9.286882	1	0	1236	90
445	56.345690	8.348210	1	0	1236	90
446	55.088482	8.844537	1	0	1236	90
447	55.616180	8.484240	1	0	1236	90
448	55.331881	8.865682	1	0	1236	90
449	57.625070	10.435480	1	0	1236	90
450	56.903586	10.027257	1	0	1236	90
451	57.591370	9.967060	1	0	1236	90
452	55.381665	9.582236	1	0	1236	90
453	56.412700	10.880130	1	0	1236	90
454	54.957014	9.086485	1	0	1236	90
455	56.956890	8.614700	1	0	1236	90
456	56.409871	9.406378	1	0	1236	90
457	56.486790	8.612230	1	0	1236	90
458	55.841606	9.032297	1	0	1236	90
459	56.365310	8.620900	1	0	1236	90
460	55.386385	9.112981	1	0	1236	90
461	56.132850	8.977560	1	0	1236	90
462	56.084893	10.096881	1	0	1236	90
463	55.466160	8.730690	1	0	1236	90
464	55.589228	8.959729	1	0	1236	90
465	54.936290	9.258140	1	0	1236	90
466	56.074954	8.635204	1	0	1236	90
467	56.343710	8.345330	1	0	1236	90
468	54.949911	9.530878	1	0	1236	90
469	55.618030	8.488460	1	0	1236	90
470	55.607952	9.360633	1	0	1236	90
471	57.590670	10.408510	1	0	1236	90
472	57.030703	9.151058	1	0	1236	90
473	57.591200	9.967900	1	0	1236	90
474	55.741510	9.855602	1	0	1236	90
475	56.412390	10.878980	1	0	1236	90
476	56.837525	9.307132	1	0	1236	90
477	56.952890	8.688050	1	0	1236	90
478	57.556713	10.019812	1	0	1236	90
479	56.491500	8.601930	1	0	1236	90
480	56.808046	9.384974	1	0	1236	90
481	56.361410	8.613880	1	0	1236	90
482	57.377146	10.310707	1	0	1236	90
483	56.133200	8.974870	1	0	1236	90
484	56.244323	10.718802	1	0	1236	90
485	55.467880	8.757390	1	0	1236	90
486	55.544796	8.498021	1	0	1236	90
487	54.935820	9.257940	1	0	1236	90
488	56.450633	8.962750	1	0	1236	90
489	56.343730	8.344940	1	0	1236	90
490	56.166999	10.000215	1	0	1236	90
491	55.617110	8.487290	1	0	1236	90
492	54.948499	9.026856	1	0	1236	90
493	57.723910	10.592090	1	0	1236	90
494	56.566797	10.132202	1	0	1236	90
495	57.591470	9.966300	1	0	1236	90
496	55.293998	9.358741	1	0	1236	90
497	56.412700	10.880130	1	0	1236	90
498	57.169840	9.998116	1	0	1236	90
499	56.952890	8.688050	1	0	1236	90
500	56.142493	8.877216	1	0	1236	90
501	56.489280	8.611280	1	0	1236	90
502	57.382004	10.180674	1	0	1236	90
503	56.363880	8.619940	1	0	1236	90
504	56.955176	9.001250	1	0	1236	90
505	56.133200	8.974870	1	0	1236	90
506	56.925689	9.029850	1	0	1236	90
507	55.464930	8.712740	1	0	1236	90
508	55.814933	9.571624	1	0	1236	90
509	54.934460	9.257490	1	0	1236	90
510	57.474615	9.900970	1	0	1236	90
511	56.348150	8.350700	1	0	1236	90
512	56.340416	9.807899	1	0	1236	90
513	55.616030	8.484400	1	0	1236	90
514	56.068636	8.467419	1	0	1236	90
515	57.566310	10.408940	1	0	1236	90
516	55.984816	9.048310	1	0	1236	90
517	57.591200	9.967900	1	0	1236	90
518	55.369334	8.924259	1	0	1236	90
519	56.412570	10.879580	1	0	1236	90
520	56.976981	9.205972	1	0	1236	90
521	56.956890	8.614700	1	0	1236	90
522	56.053138	9.209285	1	0	1236	90
523	56.491300	8.601540	1	0	1236	90
524	56.107790	9.715374	1	0	1236	90
525	56.365310	8.620900	1	0	1236	90
526	56.420052	8.888342	1	0	1236	90
527	56.133200	8.974870	1	0	1236	90
528	57.008318	8.648744	1	0	1236	90
529	55.467380	8.749610	1	0	1236	90
530	55.976644	9.725021	1	0	1236	90
531	54.932990	9.256970	1	0	1236	90
532	56.589311	10.065842	1	0	1236	90
533	56.345320	8.347660	1	0	1236	90
534	54.941826	8.794667	1	0	1236	90
535	55.616720	8.486390	1	0	1236	90
536	56.254281	10.028438	1	0	1236	90
537	57.625070	10.435480	1	0	1236	90
538	56.657958	9.879089	1	0	1236	90
539	57.590930	9.968850	1	0	1236	90
540	57.135888	9.570895	1	0	1236	90
541	56.412780	10.880070	1	0	1236	90
542	56.944761	9.974520	1	0	1236	90
543	56.952890	8.679320	1	0	1236	90
544	56.140880	9.715329	1	0	1236	90
545	56.490010	8.610060	1	0	1236	90
546	57.399732	10.060578	1	0	1236	90
547	56.361820	8.610500	1	0	1236	90
548	55.673251	9.620282	1	0	1236	90
549	56.133420	8.972880	1	0	1236	90
550	57.389124	9.909466	1	0	1236	90
551	55.464770	8.706800	1	0	1236	90
552	56.853226	8.777908	1	0	1236	90
553	54.934460	9.257490	1	0	1236	90
554	56.396195	10.666418	1	0	1236	90
555	56.343730	8.344940	1	0	1236	90
556	56.759943	8.741274	1	0	1236	90
557	55.617230	8.487550	1	0	1236	90
558	55.938396	8.916487	1	0	1236	90
559	57.566310	10.408940	1	0	1236	90
560	57.080975	10.034913	1	0	1236	90
561	57.591200	9.967900	1	0	1236	90
562	57.433299	10.062468	1	0	1236	90
563	56.412390	10.878980	1	0	1236	90
564	56.557763	9.684916	1	0	1236	90
565	56.957890	8.602450	1	0	1236	90
566	55.962082	8.841852	1	0	1236	90
567	56.491830	8.597680	1	0	1236	90
568	55.690174	9.523507	1	0	1236	90
569	56.361680	8.616310	1	0	1236	90
570	56.421091	9.017155	1	0	1236	90
571	56.133190	8.974640	1	0	1236	90
572	55.927916	9.598711	1	0	1236	90
573	55.464930	8.712740	1	0	1236	90
574	56.634965	9.038977	1	0	1236	90
575	54.933780	9.257250	1	0	1236	90
576	56.838938	9.379072	1	0	1236	90
577	56.344220	8.346060	1	0	1236	90
578	57.412685	10.361765	1	0	1236	90
579	55.617440	8.487860	1	0	1236	90
580	55.893592	10.052933	1	0	1236	90
581	57.722720	10.542720	1	0	1236	90
582	55.103693	8.949338	1	0	1236	90
583	57.591620	9.965000	1	0	1236	90
584	56.729690	8.930263	1	0	1236	90
585	56.410470	10.874340	1	0	1236	90
586	56.674757	10.286972	1	0	1236	90
587	56.957890	8.602450	1	0	1236	90
588	57.433299	10.062468	1	0	1236	90
589	56.490010	8.610060	1	0	1236	90
590	57.218068	10.364047	1	0	1236	90
591	56.363880	8.619940	1	0	1236	90
592	57.022675	8.952231	1	0	1236	90
593	56.132990	8.976180	1	0	1236	90
594	56.357865	9.135559	1	0	1236	90
595	55.468190	8.762000	1	0	1236	90
596	57.018018	9.097343	1	0	1236	90
597	54.933320	9.257100	1	0	1236	90
598	56.397634	9.450417	1	0	1236	90
599	56.347280	8.349970	1	0	1236	90
600	55.081294	8.952602	1	0	1236	90
601	55.618030	8.488460	1	0	1236	90
602	56.019725	8.670429	1	0	1236	90
603	57.662010	10.465160	1	0	1236	90
604	55.923517	8.904630	1	0	1236	90
605	57.590930	9.968850	1	0	1236	90
606	55.120786	9.412901	1	0	1236	90
607	56.409710	10.872760	1	0	1236	90
608	55.852100	8.897878	1	0	1236	90
609	56.958270	8.624060	1	0	1236	90
610	56.299452	9.892827	1	0	1236	90
611	56.486790	8.612230	1	0	1236	90
612	55.813233	9.499152	1	0	1236	90
613	56.363880	8.619940	1	0	1236	90
614	56.050579	8.551667	1	0	1236	90
615	56.132840	8.977710	1	0	1236	90
616	55.544796	8.498021	1	0	1236	90
617	55.467880	8.757390	1	0	1236	90
618	56.731767	8.889243	1	0	1236	90
619	54.934810	9.257540	1	0	1236	90
620	56.550225	9.931125	1	0	1236	90
621	56.348150	8.350700	1	0	1236	90
622	56.578083	8.649210	1	0	1236	90
623	55.618030	8.488460	1	0	1236	90
624	56.518774	9.764730	1	0	1236	90
625	57.598300	10.410380	1	0	1236	90
626	55.814933	9.571624	1	0	1236	90
627	57.591780	9.962220	1	0	1236	90
628	56.008474	9.626451	1	0	1236	90
629	56.408450	10.871580	1	0	1236	90
630	56.373236	8.915485	1	0	1236	90
631	56.958270	8.624060	1	0	1236	90
632	55.532814	9.521689	1	0	1236	90
633	56.491510	8.600610	1	0	1236	90
634	54.966611	9.421484	1	0	1236	90
635	56.364680	8.620360	1	0	1236	90
636	55.029645	9.235355	1	0	1236	90
637	56.133640	8.969280	1	0	1236	90
638	56.876547	9.018682	1	0	1236	90
639	55.465210	8.716640	1	0	1236	90
640	55.037868	9.196160	1	0	1236	90
641	54.935040	9.257610	1	0	1236	90
642	56.455278	10.700187	1	0	1236	90
643	56.346240	8.348850	1	0	1236	90
644	57.445362	10.373124	1	0	1236	90
645	55.616030	8.484400	1	0	1236	90
646	56.036635	10.099180	1	0	1236	90
647	57.724480	10.559290	1	0	1236	90
648	56.531996	9.787750	1	0	1236	90
649	57.591800	9.962520	1	0	1236	90
650	55.262626	9.555498	1	0	1236	90
651	56.412570	10.879580	1	0	1236	90
652	55.827891	9.415802	1	0	1236	90
653	56.955480	8.593470	1	0	1236	90
654	55.448280	8.933205	1	0	1236	90
655	56.486790	8.612230	1	0	1236	90
656	56.100227	9.668353	1	0	1236	90
